-50kb	-40kb	-30kb	-20kb	-10kb	boundary	10kb	20kb	30kb	40kb	50kb
0.133700881177	0.416530682662	0.701653025128	0.592351158611	0.172973662997	0.004485341497	0.100490412884	0.304082705973	0.450276779512	0.469120670207	0.279228185586
-0.127558558448	-0.032230384823	0.144304023733	-0.045399868549	-0.334303351139	-0.423617536425	-0.141468715374	0.131077762666	0.253712091414	0.292061477883	0.253712669597
-0.184009587538	-0.113408095306	-0.129348303129	-0.323642374218	-0.413126277557	-0.558580358641	-0.299565159257	0.050067092706	-0.137389867661	-0.515079046172	-0.566391075056
-0.243327903543	-0.226550219091	-0.164498622872	-0.223384894978	-0.543611508573	-0.768464396205	-0.414318438794	-0.182463760678	-0.287151878062	-0.393747079523	-0.128090059984
-0.477573418766	-0.208984202562	-0.10407228742	-0.103711486096	-0.331137745106	-0.81116977719	-0.691949672511	-0.547672631762	-0.293071252046	-0.207833778307	-0.077038543763
0.406519014114	0.571150389974	0.364413388498	-0.054374762312	-0.387520373176	-0.722810327768	-0.484830525241	-0.383175933348	-0.13368968822	0.126080814219	0.298754874955
0.298754874955	0.422635879818	0.272403830695	-0.001160596454	-0.200641685674	-0.274576511659	-0.185140142347	0.024490510366	0.073065388328	-0.057483108671	-0.06654871257
-0.06654871257	0.150034887937	0.451706666219	0.16687427372	-0.295177580512	-0.537371401247	-0.442126966891	-0.532210158612	-0.293432009593	0.008399088092	0.347484831283
0.347484831283	0.435019485643	0.417021252216	0.146679485067	0.04802467729	-0.226246052803	0.047097748276	0.379922056705	0.249709179954	0.15525354157	0.113106751437
0.184424495942	0.102891159345	0.291133942869	0.16966691654	-0.171857999339	-0.431110155788	-0.370520854956	-0.018690420903	0.0756538017	0.083392010537	-0.046399289977
-0.082632837542	-0.28016012224	-0.335721883093	-0.344514465526	-0.385471491038	-0.489609538505	-0.464236822289	-0.233475936957	-0.056765007702	-0.003656076601	0.085666344979
0.450895798972	0.39400577684	0.393261709419	0.181356577188	-0.054809577555	-0.259565569287	0.029005955647	0.230252348392	0.241312676443	0.109956057083	0.218025430529
1.472989454463	1.301497826448	0.722066887175	0.128517048253	-0.272307721097	-0.562489121012	-0.360336216519	-0.041734128013	0.085991726881	0.292273455861	0.369596895807
0.158483542446	0.235284093727	0.237056655414	0.190946594052	-0.007427228055	-0.265943549602	-0.174446346149	-0.011477933	0.252001270425	0.495644044857	0.639132319343
0.00888147213	0.020875306681	0.231715716428	-0.004030802137	-0.116773574219	-0.380863135255	-0.343467375772	-0.080684678216	0.156864169501	0.50205937192	0.714875044093
0.371207978523	0.293797486353	0.460647877432	0.376784947329	0.214851744266	-0.004655531497	0.066228956055	0.322600374866	0.398980516413	0.426459386073	0.381740218841
0.038290708955	0.303189002819	0.294568499867	0.12001363058	-0.180121690627	-0.230449800497	0.013512868255	0.29343429424	0.193365161562	-0.015261258772	-0.185275822834
0.013512868255	0.29343429424	0.193365161562	-0.015261258772	-0.185275822834	-0.271578755926	-0.248647874156	-0.092947480565	0.191872080353	0.152765158692	0.183380583611
-0.019000746786	-0.063159340253	-0.222133034663	-0.186562055334	-0.298306653684	-0.478005342484	-0.44699941981	-0.344300043822	-0.214830041747	-0.177096947051	-0.156476686856
0.131048127344	0.309821108171	0.318263352404	0.110590374473	-0.019651488603	-0.186068269528	-0.131830120169	-0.009867584466	-0.070321602222	-0.067653749105	-0.113869921509
0.034921744902	0.135182169057	0.129767966589	-0.080931404626	-0.375770557374	-0.467353196802	-0.350463943271	-0.090071186082	0.08857127718	0.167188231122	0.15885183757
-0.089900818034	-0.138258231271	-0.198922917443	-0.326048654541	-0.387430800458	-0.451428495436	-0.295800644228	-0.11888546455	0.24001637979	0.581379144195	0.558729042859
0.103272683611	0.052568276909	-0.078131926593	-0.260332500737	-0.427067743394	-0.474210724497	-0.17906875018	0.192262825842	0.379360373621	0.124294755651	-0.074339327306
-0.310014417061	-0.186470824335	-0.030884713559	-0.095917169655	-0.355151705584	-0.449148535817	-0.413009260385	-0.316354155531	-0.173852966062	-0.037836126147	0.059601234581
0.028603916204	-0.052181521559	-0.259117353372	-0.433132754578	-0.573189071767	-0.575119188953	-0.503701401605	-0.28602484124	0.108259564025	0.390516091431	0.534326737029
0.418286696068	-0.096975569532	-0.237890553724	-0.514879832252	-0.600219056485	-0.608388542844	-0.408796808653	-0.18971915735	-0.105302516191	-0.137066245066	0.008654931118
-0.277565288583	-0.139753762674	-0.31046228488	-0.655484875588	-0.942722716508	-1.142325819093	-1.127398326778	-0.204533409197	0.122952964663	-1.085160149866	-1.085160149866
-0.215548055926	-0.367523273694	-0.478117615522	-0.40366120381	-0.541753762959	-0.588375422904	-0.40710088164	-0.163889835485	0.116748941131	0.413240003079	0.557695922803
