"gene","Compartment","log2FoldChange"
"g11750","A",1.90224474553669
"g21385","A",-2.69972312789564
"g17226","A",2.05997839815539
"g4872","A",-3.22980567624606
"g16518","A",-5.97632180146012
"g11273","A",-9.54175404812564
"g4115","A",1.87156041751353
"g21307","A",-3.55293417683129
"g6476","A",-2.58125496062218
"g27078","A",-4.46338016836826
"g21599","A",-4.36839934189491
"g26236","A",-3.87555848988508
"g15801","A",-1.46029158640817
"g13325","A",-2.82503033615505
"g16673","A",-4.06337287760742
"g15824","A",2.9262555153952
"g14998","A",-2.41896797412802
"g2441","A",-5.82262990833813
"g14384","A",-6.71636291817323
"g28454","A",3.01888589594182
"g29765","A",2.89019909988276
"g7224","A",2.32878341309056
"g22420","A",1.35946027594412
"g26102","A",-5.06960541354181
"g4205","A",-9.37106806564307
"g26146","A",-5.32084250409173
"g10476","A",-3.00561215019138
"g4258","A",-4.57223106326418
"g21069","A",-2.3645529864548
"g1709","A",-3.09831460026117
"g11272","A",-8.90689073985954
"g14298","A",-8.98381318930738
"g1950","A",2.73951582379513
"g17285","A",2.10555249439461
"g20227","A",1.39604595928199
"g29680","A",3.39567599697295
"g18824","A",2.79285036715562
"g12630","A",-9.14977812073749
"g27072","A",-5.83573579914344
"g17232","A",2.26607748050789
"g18522","A",-5.85080591911693
"g1645","A",1.48242155892521
"g4922","A",-3.44009085223475
"g15980","A",2.24816138314731
"g22214","A",-2.01246567891958
"g21470","A",-5.75437424797269
"g17165","A",-3.69050778249695
"g1073","A",-3.13886580769021
"g1051","A",-6.16034419982646
"g11371","A",-6.4509551862414
"g2587","A",-3.5759216188108
"g3122","A",-5.2108597817233
"g13398","A",-3.83432669259692
"g15957","A",-2.97448317407797
"g206","A",-1.29272657403165
"g21478","A",-2.77010551228439
"g22649","A",-3.43449998714405
"g27017","A",1.36044018490735
"g24985","A",2.86847940497966
"g5853","A",1.5709191483739
"g1928","A",-1.20697379813143
"g1243","A",1.99886759381109
"g24992","A",-3.76992866149735
"g27333","A",-2.91954441974352
"g6835","A",4.71155853212046
"g7260","A",-3.31359154943532
"g29377","A",-8.50465424649376
"g21309","A",-3.54916397234264
"g21111","A",-2.32013016582814
"g7401","A",1.75822767257353
"g28928","A",2.44545579804982
"g27062","A",-2.99697393537191
"g3181","A",2.02034066873855
"g19802","A",2.31530582601299
"g29736","A",1.89527137135542
"g1932","A",1.97849581233195
"g19637","A",-1.76145719018303
"g12729","A",3.42283416773927
"g16328","A",1.6278672373448
"g4310","A",-4.82220573623267
"g16690","A",-1.89091997172762
"g20661","A",2.23677975494505
"g16791","A",2.34168972493201
"g14645","A",-3.8717858297612
"g3086","A",-7.78008208975464
"g24936","A",-8.17242781025359
"g4255","A",-4.66580021273862
"g3126","A",-1.82737094371198
"g10509","A",7.89694642923987
"g13328","A",-8.56570239945298
"g19918","A",-2.28272216861072
"g6900","A",-2.00373360411284
"g4097","A",-4.57458572099979
"g940","A",-1.589567200134
"g13440","A",3.20286702284197
"g27400","A",-5.89094737460949
"g22595","A",1.58392101809363
"g20024","A",2.17530818285306
"g3186","A",-3.44926771909942
"g1857","A",1.50013951297437
"g22217","A",7.81746329797133
"g25033","A",-1.81191679401733
"g24090","A",1.24258148793516
"g16617","A",2.46319273660044
"g25035","A",-5.78166224414321
"g1049","A",-5.33304415554764
"g2235","A",-7.70751008338993
"g8160","A",-4.31615206622572
"g8867","A",1.50295355749358
"g10659","A",-4.92191340602225
"g12050","A",1.72890315102257
"g5825","A",-2.96072854024187
"g15015","A",-7.6164518677597
"g8898","A",2.43152144042968
"g28953","A",3.17632425561867
"g7194","A",1.88321348240309
"g11573","A",-3.00458615798079
"g7035","A",-1.17145873338261
"g20787","A",-1.7214549820191
"g20109","A",1.99127760556424
"g11841","A",-1.77847201175562
"g16424","A",-1.53870683807338
"g7261","A",-7.0016208821796
"g6215","A",-1.61092732325614
"g18475","A",-7.0811174276341
"g10908","A",7.54198111533165
"g4975","A",2.36159448888876
"g12172","A",-2.41418614367757
"g12047","A",-7.35647736323765
"g21097","A",-10.4676028990639
"g16688","A",1.67387274622469
"g21061","A",-2.19249353665553
"g4210","A",-7.64253190830704
"g3111","A",-1.83122182605202
"g12387","A",1.61277756300516
"g11196","A",-4.40217804890152
"g929","A",1.61202522356585
"g10888","A",-3.59964934313551
"g19959","A",2.63615027842728
"g16235","A",-2.946925943903
"g3139","A",-3.15361650956731
"g21419","A",2.19398386929373
"g20249","A",1.50002935661073
"g8902","A",-5.59716812792105
"g1704","A",2.13821916511425
"g2432","A",3.20334175522744
"g29142","A",-1.17338953297855
"g24993","A",-2.667796810991
"g2227","A",-9.94636864831225
"g5195","A",-7.71305114179336
"g794","A",-2.08299822672523
"g10655","A",-7.15906083663514
"g19943","A",-3.1878544110913
"g7251","A",-1.37847768450385
"g28941","A",-2.60497288408155
"g14177","A",-4.21897435636555
"g15026","A",-7.40069711998744
"g8883","A",-1.20152202798122
"g10499","A",-3.29093352246063
"g22756","A",-2.0546415970843
"g21058","A",-2.39175042384539
"g20049","A",-2.21799661296997
"g22177","A",-1.62258035498133
"g1707","A",-1.51500911321601
"g4920","A",-4.90360365203354
"g1791","A",2.11443801224012
"g6801","A",2.39539768233232
"g28844","A",-7.11814786895841
"g4254","A",-1.75604372683626
"g27423","A",-6.94363530159314
"g642","A",-7.16728654478127
"g11368","A",-6.68899837257783
"g12517","A",2.86198244791753
"g22560","A",-2.77143623840026
"g21376","A",-3.93952843435235
"g23849","A",-2.2576611173895
"g20813","A",-1.6083071585965
"g16548","A",1.81553617027541
"g14417","A",-3.42834349467945
"g7209","A",-1.3786461224081
"g21542","A",-2.65254807436174
"g355","A",-0.947458465798937
"g16276","A",-1.59010235326815
"g17023","A",-3.65481708699973
"g1782","A",3.49662606860767
"g2228","A",-9.15140460209802
"g25140","A",1.38930985215005
"g20228","A",1.73686330500826
"g29499","A",4.45620842901591
"g11942","A",-2.79665705112436
"g10068","A",-2.07546999040386
"g14628","A",3.3912550315804
"g21194","A",-2.27831702048243
"g27424","A",-5.40565689481153
"g3001","A",-4.76966131868672
"g1277","A",-3.35089919085656
"g2101","A",1.1780714581743
"g10668","A",-2.95595075328222
"g4725","A",-3.14109139918058
"g6735","A",-2.32110608308553
"g12730","A",-1.70645806301246
"g4312","A",-1.44839663397666
"g26895","A",-4.01255286621173
"g24041","A",-6.45704512752499
"g21177","A",-2.60788472254432
"g6213","A",-1.04057207649771
"g1708","A",1.63417625688787
"g7288","A",-0.950770976075446
"g5650","A",-3.34694728148102
"g17833","A",1.50538497750064
"g10103","A",-1.74169784120784
"g5823","A",-6.82176163155194
"g25008","A",1.44798575648774
"g1322","A",-6.56009440825094
"g12052","A",-2.77804238911624
"g17155","A",-4.44540242244269
"g16684","A",-3.36860147648281
"g16848","A",1.00476186765293
"g28929","A",-6.39629774956037
"g17497","A",-0.890383893632579
"g27546","A",2.13289420483851
"g5671","A",-4.68181700475949
"g20045","A",-6.14955486908722
"g29768","A",6.02011952647664
"g27531","A",-4.55222541661869
"g7488","A",-5.03370132655468
"g22333","A",1.38486727708865
"g22631","A",-4.64114737611489
"g3173","A",-1.14882778862766
"g4106","A",1.18299806372098
"g10469","A",-2.34168261132313
"g17039","A",-1.82151349084896
"g24991","A",-5.91457223321484
"g10463","A",-3.12626996714818
"g503","A",1.00596208441839
"g2028","A",1.15252273681061
"g14674","A",0.982917400771025
"g3906","A",-2.21961483081527
"g21158","A",-2.68938546894965
"g5643","A",-2.91469307204148
"g14530","A",-3.1495776621779
"g5831","A",-2.36999367397737
"g19619","A",2.38671515721155
"g27211","A",-5.07403334952651
"g5022","A",-3.85812749206762
"g11104","A",-3.14642665093402
"g20468","A",2.86881298660555
"g800","A",-1.29098146703679
"g10622","A",-2.01885540129238
"g1397","A",-0.849953786700673
"g6734","A",-3.79367489618031
"g19899","A",-2.16135601119095
"g21272","A",-2.28861426389699
"g24987","A",-5.727235831128
"g12753","A",-2.56866010647449
"g22632","A",-3.06670204409349
"g18524","A",-4.35935863172853
"g9034","A",0.997352718692038
"g10621","A",1.80327381094075
"g17836","A",-6.71329489391497
"g23830","A",-4.35182376050011
"g28793","A",-2.61074799615153
"g12731","A",-2.97296561836177
"g24268","A",1.34013000612119
"g15871","A",2.48129306688448
"g29550","A",2.13082396194944
"g15981","A",-1.93149886700562
"g22488","A",2.59019706759896
"g16956","A",-3.22174357235097
"g16781","A",1.50677960679471
"g6733","A",-5.79934378610692
"g3258","A",-3.36880120435209
"g799","A",-5.54766339391753
"g4727","A",-1.54630554507574
"g21220","A",-0.974467524047293
"g21056","A",1.42811730778169
"g1671","A",1.78917870262129
"g1281","A",-2.1512193364116
"g14238","A",-3.5267903116833
"g21491","A",1.74634756069211
"g922","A",-0.814682262327007
"g1407","A",-0.769679766332225
"g17731","A",-3.89988728052249
"g12777","A",-1.85210224771456
"g22704","A",-2.78627480437868
"g5148","A",-4.30133809171245
"g21558","A",-3.78124325153356
"g5829","A",1.8878111088056
"g7690","A",-3.0935968103003
"g14675","A",-3.40725997452766
"g5249","A",-6.81022903254744
"g17036","A",0.985289260693428
"g16736","A",3.11759832386744
"g24033","A",-5.42684631774984
"g718","A",1.39786572493767
"g22588","A",0.812167676498577
"g19607","A",-1.24179672866995
"g5247","A",-6.43494813964475
"g10082","A",-1.3223899346053
"g28456","A",1.48965676289393
"g25204","A",1.2467253216838
"g15021","A",-6.0749841951967
"g22507","A",1.03762561361107
"g16692","A",-2.89237164524633
"g7487","A",-5.79968578594187
"g21379","A",-1.8797892178782
"g16386","A",-0.853495293181552
"g6304","A",2.17121047652433
"g63","A",-4.06715371703984
"g29767","A",5.60333259495073
"g29373","A",-5.82451393134703
"g10060","A",1.21209560163204
"g21474","A",-5.41898551240741
"g14618","A",2.44206466493025
"g5219","A",-6.04776516859434
"g18472","A",-5.60334772288585
"g29730","A",-1.24048598574281
"g1332","A",-1.26446398954598
"g1184","A",-5.57656325923482
"g27142","A",-5.44820051987056
"g7982","A",-5.18479891130117
"g24032","A",-5.53214378262085
"g24051","A",-5.54813721722627
"g10697","A",-5.27262793529108
"g10990","A",-2.5905403401751
"g3004","A",-5.49527934059934
"g27544","A",2.41218929833813
"g11598","A",-1.53892891079867
"g6681","A",-2.38438242897057
"g20820","A",-5.27100491053405
"g6731","A",1.72215295222835
"g27339","A",-1.78173768873981
"g23877","A",-4.33197036475063
"g1052","A",-1.27955999765726
"g22252","A",0.970139633734174
"g24059","A",-5.34701537080424
"g10780","A",1.99152870339531
"g21472","A",-4.88203650516509
"g9228","A",-2.58353791390534
"g11469","A",-5.10811199662735
"g2000","A",0.993029965107481
"g14560","A",-3.88124319889743
"g11379","A",-0.969341257819852
"g20302","A",-2.25389953022331
"g20821","A",-2.43772104361708
