"gene","Compartment","log2FoldChange"
"g23870","A",-1.29497340172633
"g22539","A",-1.42478340799974
"g13456","A",-2.16779703854462
"g2076","A",1.94604385750359
"g12834","A",-4.45329818485888
"g6831","A",2.06001027105035
"g23345","A",-1.16030723884304
"g10660","A",-1.83257414531668
"g19722","A",1.18171891607402
"g17320","A",1.6453064107791
"g7929","A",3.8373821453372
"g10262","A",1.30302225871988
"g5877","A",-1.47366776734765
"g1131","A",1.54260272514663
"g11348","A",1.15379262544253
"g2019","A",1.49453800796859
"g7440","A",-0.912223206950978
"g27217","A",7.08148682365539
"g14236","A",-1.01975388382415
"g29716","A",1.27719543993361
"g2062","A",2.25787160994662
"g12654","A",1.29778164719574
"g27186","A",2.1261275264534
"g22345","A",1.31126997231627
"g20433","A",1.29105328225931
"g1833","A",-2.20852919688398
"g4095","A",-1.02513510853211
"g20958","A",1.50300199935661
"g22398","A",1.75350030270603
"g18684","A",-1.47907000255472
"g21016","A",-1.35507634741139
"g349","A",-1.63009723734645
"g2110","A",-2.3403806105704
"g6184","A",-2.15712604488277
"g27285","A",4.4403323389165
"g21391","A",2.13833829701124
"g10534","A",1.37177368738198
"g25162","A",1.47704053941905
"g4753","A",3.08069645877179
"g24913","A",1.16615962564005
"g21561","A",-1.51961611622321
"g27462","A",-2.15091953990124
"g19604","A",2.4972712068034
"g6669","A",-1.39941348387045
"g14861","A",2.46719429393105
"g24045","A",1.29049910818258
"g17821","A",-1.30321249768516
"g19631","A",2.26683478298592
"g7128","A",1.17147832046426
"g23303","A",-1.24061800895352
"g12892","A",3.37134125008149
"g21946","A",-1.42733210561146
"g1371","A",-2.67641921869273
"g17773","A",-1.48593992073877
"g4295","A",1.85939578895882
"g7211","A",-1.66821504962812
"g329","A",-2.64206961294841
"g7458","A",0.833872007454705
"g25230","A",1.24083092721857
"g1638","A",2.27217038490544
"g3582","A",-2.54367277132417
"g14649","A",1.29992130395756
"g15854","A",1.9185770802653
"g8915","A",2.11567470306565
"g3179","A",1.39724708819624
"g2588","A",0.936412722597156
"g10486","A",1.20344471889547
"g23224","A",-1.49914400171663
"g162","A",-1.2161609351822
"g638","A",-1.43166045362358
"g25509","A",-2.32394238451942
"g11476","A",1.23501164703685
"g27252","A",5.57343961695102
"g2537","A",0.998026911273548
"g14687","A",1.16067328615433
"g16967","A",2.24888079385086
"g16411","A",-1.95326250766416
"g27208","A",1.26079977465647
"g9234","A",2.30053030605466
"g29747","A",-1.0240957301936
"g27485","A",-2.03613963411049
"g23205","A",-1.80332351827866
"g663","A",1.89871632165264
"g27221","A",3.60976063450273
"g6644","A",-3.12726931147039
"g15808","A",2.9464502114959
"g17334","A",-1.22940216218374
"g10873","A",2.1981163548614
"g27215","A",3.32148279610952
"g20117","A",0.926394816398436
"g8880","A",-1.06163778656515
"g26231","A",-1.40458358463059
"g27151","A",3.34551018219388
"g24014","A",1.34642508740794
"g9459","A",2.13142134163116
"g26996","A",-7.4428729185321
"g347","A",1.61286885592085
"g27330","A",-1.45626522792226
"g25012","A",1.43361231361064
"g66","A",-1.34788979181486
"g11870","A",1.67721504286553
