,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
g7681,80.4761261610082,6.03757187614436,1.12437963035872,5.36969161760618,7.88713943853858e-08,2.81046701608048e-06
g1404,351.23382108883,1.52948335813348,0.285842349638476,5.35079340086561,8.75694502022292e-08,3.11396241204663e-06
g18330,172.634163097208,1.90474144403849,0.356087817027147,5.34907782001787,8.84035258172511e-08,3.13714037699115e-06
g10133,65.1032295411682,1.84681136202063,0.345306276296334,5.34832839364824,8.87702886703276e-08,3.14367374136833e-06
g20085,85.8823729733251,-2.24098257219081,0.420653914078601,-5.32737839156791,9.96404467529709e-08,3.5213793204628e-06
g1134,27.6190706290166,3.48931351857291,0.655926526754362,5.31967129891612,1.0395489526509e-07,3.66632725903169e-06
g18159,8118.44289547744,2.44351894886579,0.459803569852991,5.31426702417084,1.07087491467156e-07,3.76908551255874e-06
g15118,26.6635795743934,2.96222072920916,0.558061665777689,5.30805269536144,1.10802612217864e-07,3.88395877572638e-06
g18708,737.92644589489,1.56222982755963,0.294295146247434,5.30837782233132,1.10605186877289e-07,3.88395877572638e-06
g23543,14.8518657269385,8.80256161564663,1.65956770989251,5.30412923990717,1.13212086787041e-07,3.96035208473936e-06
g26900,536.972594718301,2.84775073352202,0.537504322742374,5.2980982906196,1.17014976116852e-07,4.08508063680962e-06
g8636,1101.30265652811,1.24076884862608,0.23425718600917,5.2966095502296,1.17972574140978e-07,4.09682285737445e-06
g16753,66.7201073635667,-2.07099518930428,0.391008429112711,-5.29654870613365,1.1801187155703e-07,4.09682285737445e-06
g17084,559.521550326471,1.59058505457441,0.300310643215425,5.29646581134795,1.18065431250812e-07,4.09682285737445e-06
g1378,277.458676135129,-3.27472234445307,0.619806263008884,-5.28346120375703,1.26765719094576e-07,4.38986879544617e-06
g21804,130.056671198102,-1.82563101768687,0.345723777708472,-5.28060589233267,1.28757382276234e-07,4.44988615734188e-06
g21604,167.089359694709,1.88279329473923,0.356697561551267,5.2784024834681,1.30314985199046e-07,4.49469180412981e-06
g22235,707.290360467735,-3.32623166330279,0.631303258720656,-5.26883334967008,1.37293535628563e-07,4.72591808340641e-06
g2274,61.7072028655687,4.3058891548967,0.817989673920475,5.2639896225821,1.40962409815196e-07,4.84252302460945e-06
g26690,1708.61711903279,1.45810841286801,0.277554083881493,5.25342085577303,1.49299847858656e-07,5.11872446513014e-06
g23676,849.686634648059,-1.38985628382492,0.264814929532069,-5.24840607091454,1.53420829796762e-07,5.24955447640569e-06
g10989,3076.5994420332,1.65647676131664,0.315829063870248,5.2448522027003,1.56407655433896e-07,5.33055872806493e-06
g20370,241.595283757439,2.36852212221827,0.451571491665712,5.24506565611903,1.56226683709607e-07,5.33055872806493e-06
g4513,47.4856731719931,2.22793823041511,0.42521973266143,5.23949868570435,1.61013393172491e-07,5.47668282587302e-06
g21442,334.169571278957,-2.4163566734243,0.461633188389311,-5.23436515007779,1.65552884180543e-07,5.6199816363537e-06
g11200,131.876703478015,2.16291616305127,0.413298317563805,5.23330502722735,1.66505627616985e-07,5.64119755298409e-06
g5655,44.7016318127669,-2.73147287672915,0.523443318806632,-5.21827823298323,1.80594038383829e-07,6.09841693481397e-06
g8152,1718.98938789996,1.30296067242801,0.249697352527328,5.21815974114267,1.80709583217426e-07,6.09841693481397e-06
g7208,586.298282572744,1.82577151274914,0.350084435476827,5.21523189187882,1.83587420479034e-07,6.1713341677044e-06
g17015,300.63553226064,1.97446076747243,0.378593180680685,5.21525708392974,1.83562470819487e-07,6.1713341677044e-06
g22547,852.018074495776,1.3066629815258,0.25060971941077,5.21393577470979,1.84875499224356e-07,6.20251894181362e-06
g13478,877.129481879096,-2.63056024882948,0.50478457588259,-5.21125322466536,1.87569222070546e-07,6.28064957403922e-06
g16283,556.478263780401,-1.65919377681855,0.31867074156748,-5.20660845315545,1.92323308906606e-07,6.4273329506633e-06
g2875,273.035499459876,2.04124777879618,0.392212129513626,5.2044483716694,1.94573707152763e-07,6.48993812753139e-06
g28933,4112.20730644155,-2.78050979689227,0.534395014288519,-5.20309831219922,1.95993117209433e-07,6.52463740868773e-06
g15805,400.715951018437,2.01714215482576,0.387789861699386,5.20163715984263,1.9754060355699e-07,6.56345816181344e-06
g16431,1660.16509828173,-3.35226597770698,0.644934388099497,-5.19784033781404,2.01617180800243e-07,6.68599864884968e-06
g27694,644.159686013677,-2.20729981208836,0.424691397624865,-5.19742058453016,2.02072821841916e-07,6.68822180138697e-06
g18158,2902.59886935073,2.82443604030195,0.543483605044024,5.1969112114673,2.02627081615299e-07,6.69369424506893e-06
g1636,1893.64554385869,1.09353932718231,0.211034744187761,5.1817975821525,2.19757631076149e-07,7.2456869510567e-06
g22416,231.27584258502,-2.39224670238384,0.461929393121659,-5.17881463705383,2.23300207230938e-07,7.34841274694393e-06
g7139,184.07712942482,1.32539441132483,0.256074232825624,5.17582107617744,2.26910837524602e-07,7.45298172640444e-06
g11908,191.315452057423,-1.93076373760511,0.373199863814551,-5.17353816228758,2.29702180605394e-07,7.53029377218941e-06
g6428,39.1305987704393,-3.61740482241615,0.699563897937983,-5.17094268740671,2.32916001135305e-07,7.61623474933788e-06
g18092,20.4981838977378,3.25129587546936,0.628791237428051,5.17070799009247,2.33208745157229e-07,7.61623474933788e-06
g7182,367.446875422789,1.52155934389136,0.294289983047055,5.1702722876846,2.33753150851398e-07,7.61955583201402e-06
g7906,100.38766425169,2.07402014575411,0.401413907559476,5.16678696650989,2.38152440859755e-07,7.74828291046738e-06
g25423,849.916333149087,1.05962125232626,0.205190092577129,5.16409559066775,2.41604212725427e-07,7.84575491550437e-06
g23335,270.519924087536,-1.55780439214211,0.30284354022024,-5.14392478376526,2.69057293181465e-07,8.72080051402295e-06
g19599,754.734842001515,-2.75090269640621,0.534847904767259,-5.14333639879038,2.69901698990656e-07,8.73172582956425e-06
g28666,66.9949970782681,2.29795134284699,0.446902648593032,5.14195060172847,2.7190061617518e-07,8.77989025326647e-06
g26691,6449.9747806499,-2.57413170126563,0.501062779940012,-5.13734367093442,2.78649095552793e-07,8.98095427632795e-06
g7479,170.877272305567,-1.62474843365642,0.316343114540616,-5.13603223517549,2.80599549223524e-07,9.02691372277772e-06
g17772,2353.25011016726,-3.05445363073573,0.595165026559902,-5.13211209400307,2.86508773777524e-07,9.19981810724808e-06
g1537,6184.83410374941,-1.53505744392782,0.299197993305377,-5.13057399539797,2.88859978777329e-07,9.25804300695831e-06
g16404,78.5416037780439,2.48129415991249,0.483734623342596,5.12945329975928,2.90584846071319e-07,9.29601447162356e-06
g1790,31.3084034926628,-2.84935836707773,0.556755739678989,-5.11778894047971,3.09138256787354e-07,9.87120322368675e-06
g2068,269.285736532458,-2.84340401571369,0.555676984236612,-5.11700879535248,3.10419151645169e-07,9.89374818326852e-06
g20720,72.6321608363122,-2.43541604580736,0.47648590305667,-5.11120272432846,3.20114243600478e-07,1.01838932469646e-05
g10551,508.779870277081,1.09930874250006,0.215108864245691,5.11047625282639,3.21347704053446e-07,1.02042718348042e-05
g5831,140.331087198986,2.90900723694994,0.569999719161925,5.1035239828312,3.3338624007033e-07,1.05670544711795e-05
g25622,225.242406667874,-2.47777783544704,0.485921752872428,-5.09912927503277,3.41219460340195e-07,1.07954561248439e-05
g22247,644.242751272929,-3.39262460961721,0.665521041693993,-5.09769698788448,3.43810568598587e-07,1.08574746718354e-05
g7824,922.661054231675,-1.50243117928871,0.294766843372289,-5.09701553302296,3.4505002636853e-07,1.08766593476717e-05
g17802,44.9221881254652,2.29828951898189,0.451129625511934,5.09452137259625,3.49623393778147e-07,1.10006731815643e-05
g17784,1859.16221076483,1.92128037996817,0.377366663091693,5.09128274402272,3.55649218639422e-07,1.11698516459911e-05
g5544,11.0767250708087,6.01396979952363,1.18172882396002,5.08912846804447,3.59712870980048e-07,1.12769002230193e-05
g8125,472.116959259232,1.34793337275096,0.265151710262458,5.08363069360072,3.70287580664086e-07,1.15873082741992e-05
g4660,2235.67327609549,-2.0991663776966,0.413607924581267,-5.07525666927629,3.86973282644308e-07,1.20874721734867e-05
g27148,296.885857134565,-3.60969254635199,0.711697282683483,-5.07194931634626,3.93761273280388e-07,1.22772197000521e-05
g23691,2537.62767929964,-1.78600711787928,0.35218924762786,-5.07115742433583,3.95403515984566e-07,1.2306130042695e-05
g25797,183.997909043548,1.44729931720269,0.285438847954068,5.07043567326752,3.96906054380471e-07,1.23305958518814e-05
g26068,2862.95240754526,-1.56743760728107,0.309350379062239,-5.06686822894022,4.04414026929526e-07,1.25412068783497e-05
g20295,334.247722465206,-1.82723757171759,0.360738305323675,-5.06527181824534,4.07818012174339e-07,1.26240212365693e-05
g12227,1225.15027200746,-7.55632989193156,1.4920186236014,-5.06450105407682,4.09471372338624e-07,1.26524448641294e-05
g9281,4149.68910477711,-1.4811545231508,0.292715626324869,-5.06004596251704,4.19155426652791e-07,1.29284660360595e-05
g14712,38.9937872674821,-3.68603675333945,0.728938916036236,-5.05671555222086,4.26538707754305e-07,1.30879903780664e-05
g15585,4401.49751520759,1.36304290635562,0.269537436888354,5.05697064604875,4.25968774282831e-07,1.30879903780664e-05
g25727,122.874586826654,2.95012476487705,0.583410912088093,5.05668424047508,4.26608715478196e-07,1.30879903780664e-05
g27531,19.6919673821199,3.33539890931445,0.659693163096047,5.05598526087625,4.28174403607473e-07,1.31126506414381e-05
g26321,141.464069233407,2.08311711463571,0.412438687786273,5.05073160283933,4.40121118132805e-07,1.34545729381593e-05
g21563,1332.57116979228,-1.42755710497004,0.282850859423395,-5.04703117353146,4.48728157373284e-07,1.36933693555879e-05
g28226,956.80873321729,-2.83687238420368,0.562266619243011,-5.04542202420448,4.52521418376853e-07,1.37846834189098e-05
g14288,33.517573004054,3.05060408718911,0.60468814889405,5.04492124207915,4.53708213980272e-07,1.37948805996262e-05
g20642,207.241428681933,-1.92813088457094,0.382216423664582,-5.04460500698681,4.54459200510606e-07,1.37948805996262e-05
g8969,161.79869778389,-1.95619555351749,0.387855767750653,-5.043615993807,4.56815629211034e-07,1.38419961168153e-05
g27199,154.570882006777,-2.09410010370145,0.415620856564934,-5.03848656924724,4.69227339906205e-07,1.41930962163896e-05
g14782,259.255759141809,2.21412567254583,0.439530058300592,5.0374840826736,4.71690772254993e-07,1.42425787390889e-05
g10491,20.0301480067527,3.7617797468575,0.747561708776254,5.03206585181506,4.85222523338403e-07,1.46255076167728e-05
g7945,260.912743937088,-2.47291643313494,0.491939125193201,-5.02687488449663,4.98537379973871e-07,1.50005714103676e-05
g8755,258.174541334461,-2.14705447694968,0.427353785963631,-5.0240679911337,5.05883144473703e-07,1.51950345541656e-05
g15407,81.1583717209101,-3.64461818632912,0.725840655034024,-5.02123732123861,5.13396790497401e-07,1.53938539394613e-05
g4401,77.1319661382404,2.31701329636381,0.461586281844516,5.01967538355981,5.17588706146408e-07,1.54925551678015e-05
g3072,31.5649012914526,2.57214107419749,0.512483921019518,5.01896931533103,5.19494460429265e-07,1.54957004479169e-05
g15487,25.1667910359347,4.08090672613823,0.813083557636181,5.01904962634143,5.19277351782414e-07,1.54957004479169e-05
g6164,40.0335295661809,-3.07102806498951,0.612015340801449,-5.0178939321487,5.22410042369536e-07,1.55557080263358e-05
g18595,215.902058064906,-2.55095650096999,0.509229787707908,-5.00944085076422,5.45884002935816e-07,1.62266141183564e-05
g4917,743.521381918397,1.3746023196043,0.274446538396164,5.00863420481572,5.48176452554981e-07,1.62666636636617e-05
g10306,62.4106607192164,1.90700498812642,0.380848945537995,5.00724765151323,5.52138678574486e-07,1.63560392374277e-05
g17299,28.3875289554079,3.17119441932322,0.634380236306951,4.99888590127643,5.76625091553881e-07,1.70520523208485e-05
g11685,1326.36298775771,-1.54691593290494,0.309619369554631,-4.99618591411152,5.8475289682424e-07,1.72627480398662e-05
g11103,482.352767084452,1.76989262476534,0.35431696311068,4.99522407628128,5.87674920778278e-07,1.73193031875256e-05
g13986,358.10913785291,3.45012059658511,0.690791438581521,4.99444608588321,5.90048715846351e-07,1.73595358092847e-05
g7816,1083.49135033694,-1.40986662887535,0.282537307849862,-4.99001933445384,6.03732493592966e-07,1.77318087836664e-05
g2801,987.163867630582,-2.70505767959019,0.542204920760241,-4.98899507551011,6.06941940261716e-07,1.77957031240961e-05
g10750,123.848455435316,1.50665631624731,0.302449173738263,4.98151903549637,6.30870771025491e-07,1.846584496619e-05
g17243,25.7648468823486,2.57032685490374,0.516123122014223,4.98006530858912,6.35628195813833e-07,1.85735091309879e-05
g4920,26.2728350264921,-3.2368381571591,0.650372293911363,-4.9769004421954,6.46105318651484e-07,1.88476587106961e-05
g26104,1841.1359986409,-2.27460871649701,0.457645050233404,-4.97024651602139,6.68678296034626e-07,1.94731339307139e-05
g15861,210.214412295089,-5.46125968070948,1.09938903258396,-4.96754062378951,6.78073567070272e-07,1.96801419272284e-05
g21754,2027.56123677849,-1.68031646343624,0.338239971101885,-4.96782345966466,6.77085595785479e-07,1.96801419272284e-05
g8341,501.371191188183,-2.11711112113348,0.426238814104943,-4.96695995548691,6.8010624931768e-07,1.97059068299774e-05
g29505,244.034460530876,-3.28517636644929,0.661580808501714,-4.96564640967934,6.8472612344652e-07,1.98064223708202e-05
g24988,280.933874744278,3.08524994471381,0.622345278807067,4.95745697730321,7.14218511137199e-07,2.06248570388965e-05
g16352,432.924028644816,-1.74558212056857,0.352616573064494,-4.95036891033849,7.4072937002678e-07,2.13545949539881e-05
g11605,61.9429012944089,-4.36852028548226,0.882792193459834,-4.94852618526358,7.47775316693134e-07,2.152167387225e-05
g6211,81.9230758371468,-2.42614382975382,0.491648172007852,-4.93471544874385,8.02676970350947e-07,2.30632276071956e-05
g12622,80.3348454412513,-2.93379499187595,0.594707063022308,-4.93317664156598,8.09029272413437e-07,2.31961921881127e-05
g27215,333.66541534762,-3.58021476699178,0.725776708717496,-4.93294249317852,8.10000087447315e-07,2.31961921881127e-05
g24223,506.300553175955,1.53913275645749,0.312489066985817,4.92539713886165,8.41891889334256e-07,2.40694373875945e-05
g9008,134.553993468484,-2.08346441933824,0.423238549732869,-4.92267167216511,8.53706165739661e-07,2.43667277256141e-05
g4677,468.662612576915,-2.37500848784028,0.482517016462793,-4.92212379420492,8.56100288913314e-07,2.43946060802766e-05
g15832,528.839371145131,-1.86528521808816,0.379053098044745,-4.92090746048452,8.61438570434651e-07,2.45061474971087e-05
g5018,88.7322470920998,2.95381500317662,0.600728558467108,4.91705440259729,8.78561422359722e-07,2.49520142578105e-05
g12734,53.5229185457202,-7.48545545972818,1.52255988996324,-4.91636191723723,8.81673348653766e-07,2.49991433339044e-05
g4410,39.821685516031,2.51498076158009,0.511767095339801,4.91430727860728,8.90969180933379e-07,2.52211687056651e-05
g2173,5283.83716613424,-1.36909554814498,0.27898664876146,-4.90738733994252,9.2297640361075e-07,2.60843134360339e-05
g4732,687.136507029068,-1.48997442839651,0.303731915491537,-4.90555767241399,9.31622608372263e-07,2.62855028076968e-05
g9122,580.168108147777,-1.67311033730273,0.341969284915943,-4.89257489225674,9.95252247829642e-07,2.80348386864091e-05
g19496,189.390300015824,-2.38076621417359,0.487256900870927,-4.88605950971282,1.0287411564955e-06,2.89308236020327e-05
g24455,10814.022036034,-1.50855058378439,0.30879319094989,-4.88531038894959,1.03266042861272e-06,2.89936682493533e-05
g1124,223.199387213886,1.26528495565355,0.259187844573358,4.88172953379161,1.05159424308517e-06,2.94771799963172e-05
g2431,4736.40249139046,-2.94790615794263,0.604029299460126,-4.88040259069789,1.05869496032686e-06,2.96106077548823e-05
g17375,847.991722534295,-2.32048201641428,0.475489340958464,-4.88019775950557,1.05979515292589e-06,2.96106077548823e-05
g22277,711.733624987521,2.60904349815348,0.535291543874624,4.87406073943991,1.0932735175639e-06,3.0496483810036e-05
g26148,3370.52234879662,-2.15663492125658,0.442550507205376,-4.87319500518783,1.09807737059717e-06,3.05809217238639e-05
g21985,820.07222154376,1.09691177681413,0.225336859196837,4.86787550303056,1.12804353477194e-06,3.13647128868496e-05
g3497,160.635525061241,-1.76139190754,0.361883343704549,-4.86729201048295,1.13137799265891e-06,3.14066881155685e-05
g6678,50.9424835067249,2.32991503923817,0.47880640129813,4.86608999570882,1.13827701035436e-06,3.15473198473574e-05
g8669,402.170639570586,1.56087093333663,0.320878302213689,4.86437045623971,1.14821680068473e-06,3.17716388369531e-05
g9598,551.368706671377,-1.98719192040151,0.408720789779827,-4.86197905781105,1.16217920840513e-06,3.21063665423126e-05
g8457,318.834561904854,1.91833218934436,0.394677029986507,4.86051136396243,1.17082922374986e-06,3.22418268319341e-05
g25962,349.539377009742,1.42929514297826,0.294047297915842,4.86076611861038,1.16932336939026e-06,3.22418268319341e-05
g11867,68.4697235786634,2.81884577569758,0.58006231944612,4.85955677726006,1.17648839622573e-06,3.23459133984682e-05
g3977,1671.0393597477,1.93222899536517,0.397721927155859,4.85824105596262,1.18433167160894e-06,3.25096210527297e-05
g733,3395.11139661588,-1.72403026272343,0.355082084499863,-4.85530061352361,1.20204249478868e-06,3.28931903828657e-05
g22899,3271.51039199667,-1.84139105336127,0.379254862965318,-4.85528659794578,1.20212752023836e-06,3.28931903828657e-05
g5483,96.5058806428192,3.56081551072356,0.734274654770754,4.8494326851514,1.23815077308438e-06,3.38250999294528e-05
g26268,198.078268289392,2.31246692744348,0.476893826030228,4.84901837940108,1.24073926176527e-06,3.38420973601302e-05
g1965,402.288133592045,-1.66501617393282,0.343477615174005,-4.84752455582681,1.25011562690613e-06,3.40438924915846e-05
g25,756.796593034184,1.57791522456319,0.325663853877348,4.84522677532849,1.26467142287506e-06,3.43858765546644e-05
g6419,31.1377526844143,3.06688864681963,0.633390933262797,4.84201539011795,1.28528806529615e-06,3.48363667587592e-05
g23499,451.870159502065,-1.82882410277504,0.377675131720919,-4.84232068561622,1.28331428918752e-06,3.48363667587592e-05
g11221,215.939765742409,-2.08224847633159,0.430757419186194,-4.83392365073008,1.33867945567605e-06,3.62264341377994e-05
g425,46.2382777323082,2.69392167645149,0.557414035277358,4.83289172134148,1.3456398456994e-06,3.63006385334362e-05
g25378,633.861328517202,-1.26329831121276,0.261383991983667,-4.83311277643852,1.34414590023748e-06,3.63006385334362e-05
g13017,178.15315023179,1.35558018400328,0.280646657338148,4.83020249327237,1.36394268868921e-06,3.67368037793897e-05
g22568,331.481377539574,1.47149585763229,0.30474945066398,4.82854310131236,1.37535567896999e-06,3.69863227980508e-05
g26259,622.574016889947,-1.86754272039223,0.386901776951829,-4.82691688600012,1.3866295600138e-06,3.72313281706669e-05
g12491,113.018910121657,-1.83193679812322,0.37997845577133,-4.82115964812929,1.42726071700168e-06,3.826259221233e-05
g4414,235.225309845644,-1.58578546840968,0.329110770676479,-4.81839432100668,1.44718143178681e-06,3.86202971693119e-05
g10700,247.804555807015,2.15613370914051,0.44744267480762,4.81879317851733,1.44429175271558e-06,3.86202971693119e-05
g14817,917.168406611185,-1.36383804618807,0.283049491049461,-4.81837307366773,1.44733552229424e-06,3.86202971693119e-05
g6442,434.477092192175,2.47527527998421,0.513873922548035,4.81689218186165,1.45811424040423e-06,3.88476845071163e-05
g25762,90.7630663636273,1.78736269265471,0.371610474497427,4.80977479192957,1.51100440743492e-06,4.01945855585199e-05
g17725,137.972952434787,1.47426546226734,0.306730088092479,4.80639337156534,1.53677384814462e-06,4.08169979944707e-05
g10957,56.2944325921202,3.82233770224786,0.795348900342652,4.80586281140405,1.54085534552533e-06,4.08623441476678e-05
g347,53.577713438316,1.89093604041509,0.393665008069707,4.80341407453787,1.55982843754688e-06,4.13018572901835e-05
g17234,1010.42543434826,-1.1611882972558,0.242055706980774,-4.79719446295901,1.60903375300876e-06,4.25392932765496e-05
g22769,711.506404151888,1.24115933324669,0.258810581957768,4.79562823072363,1.62165792559789e-06,4.2807292266051e-05
g9009,195.604673984134,-1.76060598273987,0.367152085820999,-4.79530431865293,1.62428058205467e-06,4.28108623242618e-05
g25192,824.569774280463,-4.49061408467501,0.937377643644686,-4.79061359647402,1.66272056414288e-06,4.37570086077418e-05
g16869,1423.27762587686,2.10846916161414,0.440346858654954,4.7882007562277,1.68283260243142e-06,4.42186746877057e-05
g20484,221.867177830483,-1.31047234399867,0.273854284412916,-4.78529064026891,1.70740079635749e-06,4.47958461983364e-05
g2014,581.774938692188,1.0380058857724,0.217103897710043,4.78114808955999,1.7429690260298e-06,4.565942147184e-05
g15673,25.755087468734,2.83097101544668,0.592238487524799,4.78011996025189,1.75190629692006e-06,4.58237982922359e-05
g17797,238.660593186886,-2.10042602036946,0.439536114645718,-4.77873364754675,1.76402691722782e-06,4.60708152843825e-05
g6670,1680.77046643489,-1.30816367167963,0.274118181762741,-4.77226159632085,1.82168679591525e-06,4.75046234007535e-05
g22869,436.120438274611,1.59472529640061,0.334209735848979,4.77163028285097,1.827407161888e-06,4.75817014572683e-05
g11749,64.9574641613532,2.5336579950351,0.531527062462227,4.76675257756073,1.87218987490629e-06,4.86006937209838e-05
g29768,244.852864311707,1.66318459251809,0.348896582103792,4.76698448144531,1.87003707520545e-06,4.86006937209838e-05
g6803,319.069438654816,1.75146960429699,0.367468054234506,4.76631800809345,1.87623046425187e-06,4.86322327112032e-05
g23669,420.026132839987,1.44308412604519,0.302929101742004,4.76376854434481,1.90010445024546e-06,4.91769890122927e-05
g11533,25.6241606354786,2.60986425543519,0.547897481595284,4.76341714117062,1.90341789997444e-06,4.91887769916819e-05
g25254,472.29821277719,-1.60729823394477,0.33749296797598,-4.76246436654399,1.91242975397219e-06,4.93475689589435e-05
g24992,52.6986443581958,2.99355705613397,0.629222404100972,4.75755001192486,1.95956717629976e-06,5.04881896276874e-05
g7865,194.5913397477,1.96560209013696,0.413587057217591,4.7525715706883,2.00845639009452e-06,5.15933476565921e-05
g10502,404.337726645386,-2.27315323999042,0.478296624468939,-4.75260146883608,2.008159317533e-06,5.15933476565921e-05
g25677,9.50137780379132,7.83958580731447,1.65041671879075,4.75006446436054,2.0335181364646e-06,5.21592856135502e-05
g2083,171.183006319101,-1.86270028543076,0.392254756950754,-4.74870030872467,2.04728053329291e-06,5.24341447299171e-05
g6751,1235.01434611459,-2.27006807337577,0.478408035444344,-4.74504587128712,2.0845909026364e-06,5.33103923109586e-05
g22344,22.5601251577058,7.24927798269023,1.52910045054761,4.74087754018651,2.12794527830176e-06,5.43383771288599e-05
g21390,13.8770158630646,3.87098913439417,0.818259611253581,4.73075913946648,2.23681789655858e-06,5.7033885655807e-05
g28766,957.147246799817,1.49122850669823,0.315276977110741,4.72989978641681,2.24630692289468e-06,5.7191107174468e-05
g25018,1835.30301593158,-2.57852955869905,0.545280723835521,-4.72881113522883,2.25838338419408e-06,5.74136431689281e-05
g5712,1448.47222984981,1.94184468254386,0.411600286522192,4.71779234886215,2.38417654784512e-06,6.0522216172511e-05
g21923,1318.15888188958,1.48498267509037,0.31480647692338,4.71712872493344,2.39196360467304e-06,6.0630464801219e-05
g18462,35.8821164796297,2.72533650101009,0.578182004140229,4.7136307970407,2.43341400951079e-06,6.15904242907208e-05
g19597,74.4375353706974,-3.78049828283681,0.802125574792332,-4.71310029457118,2.43976036940828e-06,6.16603755035036e-05
g10775,410.23914837173,1.61500649081813,0.343126623828828,4.70673616869728,2.51714335783765e-06,6.35228069380408e-05
g4723,433.066006134769,-4.1542714651604,0.88317183352882,-4.7038088256976,2.55352365358451e-06,6.43465528577496e-05
g54,92.1196758513569,-2.39488393990071,0.509462045806003,-4.70080933332697,2.59132387062599e-06,6.52036186218477e-05
g3116,11673.281930407,-1.93292742581704,0.411252666146485,-4.70009700831592,2.60037933750373e-06,6.5335954420112e-05
g8501,921.535257741903,-1.38103437751824,0.293930578219509,-4.69850529292968,2.62072398943153e-06,6.57511378747903e-05
g23134,52.8109970457965,-2.38209995027798,0.507054487593949,-4.69791710469106,2.62828055673103e-06,6.58447404103316e-05
g14844,222.138154754141,-1.22529261835681,0.260879068589449,-4.69678393510782,2.64289759753007e-06,6.61146955684448e-05
g18166,383.550600060465,-1.66408711651584,0.354585697692712,-4.69304635619556,2.69166467254699e-06,6.72369240627085e-05
g16277,286.676532575091,-1.85299990223986,0.395125588228225,-4.68964794345224,2.73675504521562e-06,6.82641899756608e-05
g4665,426.849316148748,-2.09065391896799,0.44590810947186,-4.68853083081218,2.75173462630391e-06,6.85385016690543e-05
g939,1205.31971779293,-1.41418759607893,0.30170769767685,-4.68727714595345,2.76863922637901e-06,6.88186624822187e-05
g27343,301.498089275062,-1.90060456717621,0.405496551576581,-4.68710414376302,2.77097978619357e-06,6.88186624822187e-05
g61,173.882765462922,-1.37516481159504,0.29357585540495,-4.68418906486087,2.81070481596118e-06,6.97046694344493e-05
g10954,17.1832348369387,3.44634512150625,0.736606331258181,4.67867974419882,2.88727999103396e-06,7.15006847851589e-05
g335,649.052080118678,1.73179127646558,0.370577607822673,4.67322158681068,2.96511560188603e-06,7.33227077931902e-05
g6500,68.117996871074,4.96511208674649,1.06258396809041,4.67267739383399,2.97298545685884e-06,7.34118403127653e-05
g8160,27.404155850388,2.47797070281117,0.530586988409739,4.670244006997,3.00842172615454e-06,7.41804388665412e-05
g328,962.563774060452,-2.59674993779225,0.556056587179345,-4.66993827186641,3.01290255268536e-06,7.41846435397249e-05
g6372,697.096029620265,1.00173748527355,0.214561187866978,4.66877302103025,3.03003913816202e-06,7.44096784528804e-05
g26667,1105.90885865966,1.84821348090392,0.395870801728251,4.66872897125827,3.03068878016787e-06,7.44096784528804e-05
g10881,413.766502650588,2.09595782493615,0.44924482521486,4.66551356252954,3.07847188775849e-06,7.54751847011557e-05
g6621,48.7110558013375,-3.60646480609003,0.773269191315852,-4.66391891283423,3.10243670247582e-06,7.59181726728266e-05
g13197,80.8690796966763,-7.36095373660387,1.57844095082153,-4.66343307475183,3.10977350150153e-06,7.59181726728266e-05
g29377,22.6178694477672,4.92817555697119,1.05670834206475,4.66370460115968,3.10567104378144e-06,7.59181726728266e-05
g26200,56.9608757589523,2.07135220228152,0.444360089806088,4.66142718439323,3.14024169662888e-06,7.65533992077614e-05
g294,3202.91779950767,-1.63478019304085,0.351103256830316,-4.65612369363727,3.22218392041842e-06,7.83899258582462e-05
g24458,365.887390756963,5.04107843385768,1.08271426519688,4.65596380864256,3.22468581184349e-06,7.83899258582462e-05
g25230,190.062497973732,1.34490817687226,0.288973965775444,4.65408076905225,3.25429229250991e-06,7.89980601500536e-05
g9499,126.979270007538,2.56614392907752,0.551637703553131,4.65186464331359,3.28946978419613e-06,7.96316207355764e-05
g13847,206.205894253858,1.34700904402464,0.289563933921918,4.65185365380437,3.28964513061384e-06,7.96316207355764e-05
g7983,1194.39242649937,1.32700754352362,0.285516953448492,4.64773642158876,3.35597351784505e-06,8.11231182803809e-05
g1053,1377.99057324331,2.510992962816,0.540440742774868,4.64619478894841,3.38113762317263e-06,8.16167736780141e-05
g17478,757.472909821617,-1.13045837511976,0.243352488929158,-4.64535366001063,3.39494358373553e-06,8.18352577306333e-05
g23689,1247.90103807221,-1.22739179803821,0.264281195270351,-4.64426459393992,3.41289941317684e-06,8.21530234967644e-05
g5898,82.2569793058638,-2.27088557573317,0.489035675641418,-4.6435990027817,3.42391805596898e-06,8.2303147571623e-05
g1706,265.703175364524,2.60249431460257,0.560765820632068,4.64096458601769,3.4678656040742e-06,8.3176907070194e-05
g25241,1360.09167420649,-1.25910607325526,0.271309866966564,-4.6408414383633,3.46993314022424e-06,8.3176907070194e-05
g10532,170.045040236093,2.2688107597349,0.489301693824882,4.63683406039238,3.53786208691812e-06,8.4687266172389e-05
g9787,683.40173260289,-1.27094632758877,0.274218304528353,-4.63479755581874,3.57286962936832e-06,8.52880155215785e-05
g27220,281.882534348073,-3.70001517558841,0.798305720168838,-4.63483485350183,3.57222550631131e-06,8.52880155215785e-05
