"TAD_ID","total_genes","DEG_total","DEG_filtered","mean_log2fc","se","ci_low","ci_high","significant"
"TAD_116",126,45,45,-0.0537263166112575,0.435615888417168,-0.907533457908906,0.800080824686391,FALSE
"TAD_117",44,11,11,0.0265581749506352,0.995352417032056,-1.9243325624322,1.97744891233347,FALSE
"TAD_118",60,34,34,0.0868687636410529,0.495709545923092,-0.884721946368208,1.05845947365031,FALSE
"TAD_119",26,0,0,NA,NA,NA,NA,NA
"TAD_12",178,78,76,0.660013802708636,0.312522089586349,0.047470507119392,1.27255709829788,TRUE
"TAD_120",97,21,21,0.983349961192317,0.691994113289284,-0.372958500854681,2.33965842323931,FALSE
"TAD_121",121,42,42,0.689024513346209,0.342433732381061,0.0178543978793287,1.36019462881309,TRUE
"TAD_122",10,5,5,NA,NA,NA,NA,NA
"TAD_123",335,101,101,1.00625013424547,0.301613041344617,0.41508857321002,1.59741169528092,TRUE
"TAD_124",310,114,114,0.722598838739669,0.334451919309191,0.0670730768936545,1.37812460058568,TRUE
"TAD_125",187,70,70,1.37906935098413,0.45643475484403,0.484457231489833,2.27368147047843,TRUE
"TAD_126",40,22,22,-0.113822774675825,0.592021579221286,-1.27418506994955,1.0465395205979,FALSE
"TAD_127",14,8,8,0.992157423940932,0.831044921702492,-0.636690622595951,2.62100547047782,FALSE
"TAD_128",46,17,17,1.49936990386569,0.786381359605829,-0.0419375609617381,3.04067736869311,FALSE
"TAD_129",210,76,75,0.865535272253199,0.292950929687078,0.291351450066526,1.43971909443987,TRUE
"TAD_13",201,80,80,0.811528160377288,0.426658330052521,-0.0247221665256541,1.64777848728023,FALSE
"TAD_130",31,20,20,-0.168174532496449,0.32949330783082,-0.813981415844856,0.477632350851958,FALSE
"TAD_131",158,49,49,1.99699621225142,0.567208324217792,0.885267896784547,3.10872452771829,TRUE
"TAD_132",189,64,64,0.0520869605826833,0.334826292960465,-0.604172573619828,0.708346494785195,FALSE
"TAD_133",255,95,95,0.823706715341713,0.289550948740129,0.256186855811061,1.39122657487237,TRUE
"TAD_134",192,83,83,0.473410572983818,0.241793357674492,-0.000504408058186301,0.947325554025821,FALSE
"TAD_135",134,43,43,-0.534111433510241,0.398013939620107,-1.31421875516565,0.245995888145168,FALSE
"TAD_136",61,1,1,NA,NA,NA,NA,NA
"TAD_137",29,19,19,1.61485014296155,0.910562943137546,-0.169853225588044,3.39955351151114,FALSE
"TAD_138",119,39,39,1.37427373321164,0.598807834574378,0.200610377445863,2.54793708897743,TRUE
"TAD_139",100,30,30,-0.940555348746189,0.492673132139026,-1.90619468773868,0.0250839902463018,FALSE
"TAD_14",76,42,42,0.51996877200245,0.418832696501146,-0.300943313139797,1.3408808571447,FALSE
"TAD_140",70,20,20,1.3262412424522,0.700791667327004,-0.0473104255087242,2.69979291041313,FALSE
"TAD_141",135,55,55,-1.21659479014945,0.521268636450769,-2.23828131759295,-0.194908262705938,TRUE
"TAD_142",263,76,76,0.152237803815922,0.383247944695449,-0.598928167787159,0.903403775419002,FALSE
