"TAD_ID","total_genes","DEG_total","DEG_filtered","mean_log2fc","se","ci_low","ci_high","significant"
"TAD_1",35,10,10,-0.626287442932376,0.552599287695464,-1.70938204681548,0.456807160950733,FALSE
"TAD_10",19,0,0,NA,NA,NA,NA,NA
"TAD_100",276,64,64,0.659670345768415,0.313769973075981,0.0446811985394923,1.27465949299734,TRUE
"TAD_101",24,0,0,NA,NA,NA,NA,NA
"TAD_102",27,2,2,NA,NA,NA,NA,NA
"TAD_103",26,7,7,1.31484105602677,0.700228876460431,-0.0576075418356761,2.68728965388921,FALSE
"TAD_104",73,25,25,0.611960897607128,0.584410115334035,-0.533482928447581,1.75740472366184,FALSE
"TAD_105",376,60,60,1.01796981896529,0.311517198965584,0.407396108992742,1.62854352893783,TRUE
"TAD_106",32,8,8,-1.26277352717514,0.457464561424428,-2.15940406756702,-0.366142986783265,TRUE
"TAD_107",94,19,19,-0.770321850532563,0.492279714314167,-1.73519009058833,0.194546389523204,FALSE
"TAD_108",194,42,42,0.880542014508137,0.416782384761333,0.0636485403759245,1.69743548864035,TRUE
"TAD_109",30,4,4,NA,NA,NA,NA,NA
"TAD_11",316,94,94,0.695642117087579,0.195115624592017,0.313215492887226,1.07806874128793,TRUE
"TAD_110",229,85,85,0.272298570148681,0.213111477769998,-0.145399926280514,0.689997066577877,FALSE
"TAD_111",10,1,1,NA,NA,NA,NA,NA
"TAD_112",141,42,42,0.027279034280108,0.344685377526104,-0.648304305671057,0.702862374231272,FALSE
"TAD_113",51,18,18,0.0935358130467928,0.520351592878841,-0.926353308995736,1.11342493508932,FALSE
"TAD_114",27,12,12,0.329008244008786,0.50897876483662,-0.668590135070989,1.32660662308856,FALSE
"TAD_115",154,64,64,1.57122974666885,0.336197150447357,0.912283331792033,2.23017616154567,TRUE
"TAD_116",126,37,37,1.23443178362993,0.404234767962144,0.442131638424131,2.02673192883574,TRUE
"TAD_117",44,8,8,1.35867039320576,1.01325738611534,-0.627314083580306,3.34465486999183,FALSE
"TAD_118",60,30,30,0.433135081496267,0.341198191912406,-0.235613374652049,1.10188353764458,FALSE
"TAD_119",26,0,0,NA,NA,NA,NA,NA
"TAD_12",178,63,63,-0.0213118138680722,0.26398708129789,-0.538726493211937,0.496102865475793,FALSE
"TAD_120",97,10,10,0.0749848791541651,0.422987284333044,-0.7540701981386,0.90403995644693,FALSE
"TAD_121",121,41,41,1.46640176977187,0.334144402457389,0.81147874095539,2.12132479858835,TRUE
"TAD_122",10,2,2,NA,NA,NA,NA,NA
"TAD_123",335,54,54,0.947277202783889,0.38003473955667,0.202409113252816,1.69214529231496,TRUE
"TAD_124",310,72,72,0.511155185857355,0.269148612133875,-0.01637609392504,1.03868646563975,FALSE
"TAD_125",187,38,38,1.55728061591262,0.42542874445034,0.723440276789953,2.39112095503528,TRUE
"TAD_126",40,19,19,1.49932677116288,0.967331763921985,-0.39664348612421,3.39529702844997,FALSE
"TAD_127",14,4,4,NA,NA,NA,NA,NA
"TAD_128",46,12,12,1.02973096596346,0.659282081279547,-0.262461913344453,2.32192384527137,FALSE
"TAD_129",210,44,44,0.2253862427715,0.308491788246761,-0.379257662192152,0.830030147735152,FALSE
"TAD_13",201,40,40,1.0851659417127,0.36898428462828,0.361956743841271,1.80837513958413,TRUE
"TAD_130",31,15,15,1.29492320693187,0.378404048096103,0.553251272663512,2.03659514120024,TRUE
"TAD_131",158,33,33,0.966745299654505,0.475816797724343,0.0341443761147918,1.89934622319422,TRUE
"TAD_132",189,51,51,0.449007940893979,0.321081670445593,-0.180312133179384,1.07832801496734,FALSE
"TAD_133",255,53,53,0.332936483446347,0.277454417889527,-0.210874175617127,0.87674714250982,FALSE
"TAD_134",192,80,80,0.545639108331749,0.238105116970935,0.078953079068716,1.01232513759478,TRUE
"TAD_135",134,40,40,1.23954838020748,0.382403362149473,0.490037790394516,1.98905897002045,TRUE
"TAD_136",61,0,0,NA,NA,NA,NA,NA
"TAD_137",29,8,8,0.00688367740088049,1.11153699980312,-2.17172884221324,2.185496197015,FALSE
"TAD_138",119,23,23,-0.0415021812327267,0.579053137726198,-1.17644633117608,1.09344196871062,FALSE
"TAD_139",100,19,19,0.0447019489198828,0.40137424406321,-0.741991569444009,0.831395467283775,FALSE
"TAD_14",76,25,25,0.994066303636473,0.519554167995575,-0.0242598656348537,2.0123924729078,FALSE
"TAD_140",70,17,17,0.115674800548147,0.517521542234476,-0.898667422231427,1.13001702332772,FALSE
"TAD_141",135,46,46,3.2754401936233,0.266245808392657,2.75359840917369,3.79728197807291,TRUE
"TAD_142",263,39,39,0.898568610008355,0.321688927566196,0.268058311978611,1.5290789080381,TRUE
"TAD_143",22,8,8,0.192297910211882,1.21973496884006,-2.19838262871463,2.5829784491384,FALSE
"TAD_144",350,60,60,0.61806374636702,0.332913878818817,-0.034447456117862,1.2705749488519,FALSE
