,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
g2063,918.913554258903,-3.73900101690982,0.528447584842938,-7.07544347661483,1.48971573616659e-12,1.7468795004452498e-11
g24166,68.3426401809906,4.26865204598533,0.603343768386444,7.07499152166803,1.49457898194874e-12,1.75143529128103e-11
g28794,71.915401534631,10.7241040983781,1.51632248300727,7.07244284679431,1.5222969037667799e-12,1.78275005617056e-11
g61,173.882765462922,-1.99184059670523,0.281674178492225,-7.0714348307231,1.5333981400829299e-12,1.7934047744170398e-11
g20777,1005.9695874672,3.95283794430279,0.558980116422252,7.07151798100244,1.53247941212106e-12,1.7934047744170398e-11
g20484,221.867177830483,1.98261950038873,0.280391600847921,7.07089475716521,1.53937858315095e-12,1.7992240802807398e-11
g7455,39.9315798735398,5.19816347808448,0.735236052254606,7.07006064534551,1.54866001577352e-12,1.80889147047884e-11
g2684,1268.07796354249,1.3990862758269,0.197926112107351,7.06873014849133,1.5635786370654399e-12,1.82512640647287e-11
g3648,1027.0885497773,1.94097429752805,0.274599326987058,7.06838694335011,1.5674497541347798e-12,1.82845311384608e-11
g19118,989.678287175645,2.18360996411681,0.308946398494968,7.06792496936124,1.5726753519010598e-12,1.83335448249612e-11
g5509,87.3010995212097,-3.87328581410561,0.548052721424106,-7.06735987742373,1.57909060763528e-12,1.83963542097054e-11
g9914,249.500511964016,1.98658009250261,0.281099261392086,7.0671836086103,1.58109696291359e-12,1.8407751767185098e-11
g14029,2485.36537252765,-2.632849051369,0.37255460547666,-7.0670151775481,1.58301644262565e-12,1.84181237307699e-11
g6567,375.152223126183,-2.98121103671349,0.422020082925954,-7.06414494789947,1.61607987099407e-12,1.87906014091038e-11
g9080,1623.04850251604,2.84768188065198,0.403138480798812,7.06378085021642,1.62032219412083e-12,1.8827702276396898e-11
g20957,922.92197722585,-2.53684681748896,0.359204131075216,-7.06240991687747,1.6363940099819899e-12,1.9002121363643e-11
g11401,2216.50793141343,-3.84997530448143,0.545162290891017,-7.06207191658287,1.64038044798486e-12,1.9036067596640898e-11
g12717,2099.09755144236,-1.61193969297291,0.228258606061157,-7.06190106383557,1.6423991404522299e-12,1.90471496171875e-11
g5741,622.547892691914,-1.94819813985549,0.275949967792112,-7.05996871622459,1.66540093522208e-12,1.93014039780496e-11
g28114,3460.40136776154,-1.92875164470065,0.273201633827988,-7.05981006656431,1.6673034066698098e-12,1.9310953945556097e-11
g5243,45.9356319493619,-10.8504809162103,1.5370576720772,-7.0592542578749,1.67398530474019e-12,1.9375811807807297e-11
g7498,76.3715607593674,4.76827151059208,0.675501802914464,7.05885830358897,1.6787614595087599e-12,1.9418541791966397e-11
g1170,338.077671800378,-2.64811051478348,0.375217360169819,-7.05753729940686,1.69479282909218e-12,1.95786841275643e-11
g24407,307.310376253671,2.03024853660737,0.287670872847755,7.05753945997114,1.69476648681351e-12,1.95786841275643e-11
g24095,979.115100743035,1.93694285671384,0.274485049950737,7.05664245488586,1.7057376605204599e-12,1.9692416859625597e-11
g22536,2283.58397891208,2.09287919877005,0.296590541528529,7.05645968338725,1.7079816488517498e-12,1.9705618172899197e-11
g6283,172.705996072514,1.86889906306142,0.264925318752896,7.0544373480762,1.7330051176117998e-12,1.9981448574344497e-11
g17834,56.0200403520928,5.95543870905929,0.844235094386785,7.05424205728507,1.73544051496119e-12,1.99966524201384e-11
g15532,98.2705610035438,-3.57020937821441,0.506162599656187,-7.05348317050585,1.74493621778272e-12,2.00931369232267e-11
g15823,216.802988934418,2.17856726052708,0.308878760072331,7.05314687230977,1.7491604882403598e-12,2.01288352843392e-11
g25177,207.784003461121,10.6994991581396,1.51713754871928,7.05242525120534,1.75825872052702e-12,2.022053991635e-11
g2903,378.994386077455,-2.78403409430785,0.394955994778451,-7.04897287574923,1.8024327852092398e-12,2.0715251252860498e-11
g26230,113.310747392316,2.78306008325472,0.394857325499518,7.04826757293659,1.8115903399368799e-12,2.0800885169440797e-11
g27149,303.493028312033,-6.02947446311081,0.855460569734163,-7.04822019439714,1.8122071296954998e-12,2.0800885169440797e-11
g27777,128.669093891028,-10.5294952852827,1.49408411681995,-7.04745814960807,1.82215603471715e-12,2.09016822278317e-11
g19802,108.946146058951,-2.64166067021729,0.374867690312647,-7.04691478749232,1.8292826221518e-12,2.09565800590212e-11
g29724,4876.65756334455,-2.05506949658003,0.291625084817225,-7.04695721860842,1.82872512454269e-12,2.09565800590212e-11
g18844,522.824936621918,-1.81638836153751,0.257764682000838,-7.04669215129948,1.83221054730592e-12,2.09767020844372e-11
g2427,1508.49898140675,-1.68421753648777,0.239051666675611,-7.04541223204783,1.84913237437617e-12,2.11569100930222e-11
g2841,88.5240558813497,2.91332960627155,0.413551861416872,7.04465359263571,1.85923462127369e-12,2.12589113208983e-11
g27561,48.423079037403,4.23569373424698,0.601752968015625,7.03892454110338,1.93729242050687e-12,2.2137305731714098e-11
g13027,2440.03632634025,-1.60238182675552,0.227684217592566,-7.03773780940291,1.95385892414634e-12,2.2312371106992598e-11
g7897,495.488832355107,-1.72581645608065,0.245273677306575,-7.03628891217504,1.97427368523457e-12,2.2531131043856097e-11
g18958,169.230455401353,-2.78941053067505,0.396499439668339,-7.03509324756755,1.9912778849281597e-12,2.27107145270851e-11
g25130,53.9175491028606,3.40171885798885,0.483544464962909,7.0349659741215,1.99309634784778e-12,2.27169848533178e-11
g2342,23.5083213669731,-4.3186336905494,0.613914652003877,-7.03458318913381,1.99857534188845e-12,2.27649427938006e-11
g11943,109.401694510055,3.32149193659327,0.472177249906096,7.03441755665659,2.00095069981669e-12,2.2777510000583397e-11
g29680,152.052391704732,-3.820983475011,0.543350777921552,-7.03225914137306,2.0321591623516996e-12,2.3118069860908198e-11
g7031,406.166125040465,2.51585747172466,0.357833242238032,7.03080981517951,2.05338234696234e-12,2.33446757490208e-11
g6859,3782.71687231259,-1.74528809806139,0.24834231588735,-7.02775156068476,2.0988817616068996e-12,2.3846812705160598e-11
g10468,185.941919235899,2.04826126257477,0.291508742055137,7.02641453609428,2.11908275886897e-12,2.40610627015268e-11
g8338,349.536889327852,1.99894328054467,0.284527021021193,7.02549541119252,2.1330802283859598e-12,2.4204648016146397e-11
g6603,258.808901568153,-1.55478911201407,0.221320887212132,-7.02504463812237,2.13997821432769e-12,2.42675426888864e-11
g26199,263.708515629422,2.36965266686648,0.337419446297812,7.02286928885238,2.1735754172414597e-12,2.4632937608307297e-11
g1544,3485.17221038527,1.85311959808882,0.26388167642238,7.02253988686444,2.17870776748466e-12,2.4675484683479e-11
g16431,1660.16509828173,-4.54404919341988,0.647161906244003,-7.02150288757355,2.19494279324072e-12,2.4843644535883898e-11
g18603,96.9749320862005,5.17886181245156,0.73762861787352,7.02096107304173,2.20347245378406e-12,2.4924433201173297e-11
g13980,452.45641414368,-2.01749877117785,0.287529336491988,-7.01667104926551,2.2721669854573597e-12,2.56852411878785e-11
g2176,216.583854731605,4.64684173993481,0.662444524068995,7.01468813024837,2.3046243581929897e-12,2.6035712150033798e-11
g3971,2902.65853771443,-1.68652456519916,0.240527380424514,-7.01177787835448,2.35308576864197e-12,2.65496873177713e-11
g9964,64.893701191774,6.77297123528351,0.965931637596736,7.01185360501789,2.35181219757119e-12,2.65496873177713e-11
g1104,3709.85368630978,-2.26661569501256,0.323266881604974,-7.01159266225832,2.35620358421262e-12,2.6568124294024697e-11
g23332,853.428694829634,-1.30305960138772,0.185911588880981,-7.0090283732765,2.39978790263038e-12,2.7042543854310598e-11
g8367,1498.75870493427,-2.199290554272,0.313905756908167,-7.00621287081207,2.4485529104297997e-12,2.7574709694437698e-11
g9959,374.958710114631,2.30612735838512,0.329196637183478,7.00531869983776,2.46424247744264e-12,2.7723773856092e-11
g21117,2193.61694325479,-2.96999040517347,0.423964423300068,-7.00528214621304,2.4648859588349397e-12,2.7723773856092e-11
g19100,94.3256692272594,3.03116097296244,0.432765453616871,7.00416576145178,2.4846181031548298e-12,2.7928168082291498e-11
g29748,751.358573379373,-1.36086982869435,0.194374944326137,-7.00126157418199,2.53667830986603e-12,2.8495459106939297e-11
g4746,71.2765179552457,3.99805850066664,0.571065692794174,7.00104830515119,2.540543240578e-12,2.8514877922742897e-11
g27501,170.727171684501,3.69579825971641,0.527896483168041,7.00099049256207,2.54159193369249e-12,2.8514877922742897e-11
g27997,76.2673812228457,7.81900776605291,1.11787409516967,6.99453346297118,2.66143057011845e-12,2.9840686154377596e-11
g4018,76.5917091198994,3.22182178298947,0.460637515646213,6.99426701811224,2.66649288860618e-12,2.9878736960814896e-11
g9677,444.737118813116,1.6485164246786,0.23575867132377,6.99238935909454,2.7024362002787697e-12,3.0262553222133597e-11
