,TPM_trimed_0h,TPM_trimed_16h,TPM_trimed_48h,TPM_96h,TPM_Early,TPM_Late
g2767,0.19276723587897193,0.2495759803474453,0.8360441378522057,1.4056118741014676,0.8450837592946103,1.69955852983301
g2768,6.75807259308888,8.143429501419302,7.075903540374474,16.287109727165376,10.752883639938833,16.228179830364844
g2769,2.16531524959485,2.5504249148371096,0.42159899098798964,2.431659773899503,1.676592475320626,5.115578651366669
g2770,0.17578322230582374,0.09370314276172885,0.0,0.0,0.0,0.0
g2785,8.815497207259554,0.44691111955600654,0.6792221843409649,1.6125519156862578,0.8602570169433512,3.300742391171894
g2786,4.93094267122276,2.363156233801246,1.8643775591394185,6.1152404941669545,3.1883734323333384,4.102889225909865
g2787,7.9268481706539955,21.867192414761405,16.246722645970742,28.192340427876466,25.699302123124415,27.093814263985387
g2788,2.9176428100140637,1.3028466951453073,4.746403230318645,10.634974160604683,4.603924017002742,5.1182060156776545
g2789,0.35573945989244343,0.6231564001622082,2.473227104527762,5.111967182195837,2.274479549656082,3.128669579443956
g2790,3.2678640458231705,0.9062021561628211,4.806114873406779,5.263241838884287,3.9333159112899647,5.762746441224916
g2791,29.314791198344302,12.339245392598617,17.335151338586893,8.77642693457431,5.980346117207035,13.135291238213942
g2792,2.8353694215298626,0.2965219809117631,1.6580742094675003,3.3005894637557343,3.2825124248523525,3.538135138045095
g2801,54.977462639147674,65.720594750732,6.782337687912287,6.683882098707296,6.4799252538459875,1.2410840285576217
g2802,0.3425532172129733,25.448701536773253,24.398910014285192,25.765053675460592,54.56493870211054,0.5395098355179256
g2803,40.3800580883228,24.41744007007148,31.88030470092952,124.905012690859,87.30616616022289,119.5795540146123
g2804,2.070908565094577,0.14093310738921255,0.17435584050527642,0.708588797777215,0.608717921678431,0.33761932674225903
g2805,14.631077744982504,7.758134363370779,12.148492732807668,45.57849422140019,31.239470202254225,30.01412026681106
g2806,7.490132391776495,84.92587869291475,40.033476866394835,260.2471179902601,62.20196311612149,27.921603197401193
g2807,2.4785286964056494,0.4955954601938167,2.004136108969808,3.728371629447488,1.5275015479299068,3.4186546808101648
g2808,5.393992108702364,4.114271442968779,1.5446663004195123,7.888247717412778,5.60683024930686,6.409363436328919
g2809,36.23782689942301,133.50467159079693,33.058441754040125,97.88106748749418,67.61385524898063,41.51778128257253
g2810,3.72293250041926,2.0821265081720735,3.6494658822169965,11.168095527418872,8.377587154560105,6.125570950619553
g2811,33.12240252384535,21.407332630223223,27.8417816012141,51.1444460022543,34.2252730918929,38.932657729928195
g2812,47.38239644632867,92.94071919346325,269.3570214280448,208.95157249344464,172.847453053297,148.57798044634913
g2813,62.920861549576415,266.70131573567755,142.4839461857033,781.7758902267595,491.3137499515834,698.8437537767772
g2836,42.03139804483188,77.79418682018128,28.59399798400844,78.45559501530263,55.60099857067716,57.60709664572086
g2837,24.482517165855,0.19638563994362584,1.6308164582531046,3.062110925062618,0.9135103133695104,1.0455724273580045
g2838,0.6178132796634213,0.0327033245777321,0.23469447662476425,1.869012298168804,0.3569060907588258,0.2626231868973165
g2839,8.776777873491753,0.23669722978314767,5.90825888928576,4.684243584328794,4.300995498247108,4.147645975097481
g2840,28.961512871833573,12.68393443645154,100.1875956544985,58.6678787647717,39.66750510446435,83.64520436015229
g2841,1.6525122095226152,9.826201498783352,3.479022532940068,35.349682694510435,19.12697998089916,22.527763190245594
g2842,0.659621155549436,0.2778832148392939,0.1450809811476606,1.1314806699654367,0.7681339271749474,1.2218762714418685
g2843,0.5524825306698363,0.47103679192727943,1.174532696314282,3.2637174798430015,1.7564526383996326,2.2368121295014047
g2844,1.9718956454452092,0.0,0.2948071142511357,4.782239277042514,5.95949020943862,3.9239548653607628
g2845,0.630376523973616,0.0375600389288276,0.6841406610281188,5.119115830983992,2.575310269366744,2.334418020284898
g2846,3.2348860304635885,3.7994026956081504,23.86218880744236,10.168351800403656,16.220062090456185,11.202460729842198
g2847,8.501760763962231,8.808359163304175,3.5006863508995316,2.4214695033697184,2.343500856986907,3.8652342639955313
g2848,0.0096456934449795,0.0,0.0,15.667121843076252,13.568388371815697,26.57450803355134
g2849,4.44762008893818,4.089044323659594,4.59829197914952,7.553814599752253,6.686074897076725,6.393166956806609
g2850,38.96130173058194,42.043315914838004,29.766636725916136,28.826441438716756,31.032183167419873,37.564409882590276
g2851,43.39916880536656,102.84563439814025,74.85869662458784,70.35557850847857,54.83491980470558,36.92150307498969
g2852,3.1627109158570486,6.286859843661739,14.647212982895368,29.992360592305875,35.257780631272624,21.952897054119752
g2853,3.558631718656387,1.9078076225181881,2.7965648562952254,2.7928872016397355,1.7225936580872252,2.0857361960633742
g2854,1.486434398288347,1.8539941488025313,2.572059425237117,0.8298736944393834,0.8813417477507863,1.5602906986252338
g2855,7.187141456110842,0.8186215212582435,1.052727556236467,1.7777308427580252,0.8749481136394842,0.7388563196832583
g2856,63.079814473813286,61.60757108661344,6.3095599985088295,79.01183924420596,62.77380398463241,41.09862811086562
g2857,39.99376207905472,18.164154866481056,36.231131254627954,59.50309823370837,47.42757493245753,80.29361977518568
g2858,7.5153870629827875,9.803377557634278,7.130961217928558,14.420534495283686,10.318306867683848,9.613188891374207
g2859,24.781244597517905,11.599024033046879,44.70374897242503,26.36925952117902,22.642192468531704,40.69955006630862
g2860,146.416901355699,7.668628989238265,18.274473113941372,38.89235453906034,31.93026953870375,101.23071235351486
g2861,15.867911950397918,9.670380098978132,28.715994323916263,33.75932820909664,45.434554343500835,99.9091813553734
g2862,18.393252576985656,0.4432333493944293,13.594892127739033,16.643980110983772,8.246649797345043,10.054981128043943
g2863,62.551197801135594,52.81529864302804,167.891224257724,115.53232831577236,90.75999857663963,175.6722113247738
g2864,3.3805091566632375,2.2646946348306263,2.9297437755885802,11.37025502624494,4.476060018077838,5.522344180437861
g2865,3.871371778053577,6.684121062023371,6.310354578819313,47.18005849774173,25.999620574827823,34.41403283288765
g2866,1.6466462406904467,0.705736849802469,2.5450575259294577,2.46009541644722,1.4746760989928696,2.767003779626693
g2867,1.4857861792637475,0.2514020660446486,2.4456553650776924,2.259703785731933,1.7332770346675501,2.1220563464711826
g2868,22.408096234451342,11.194418179994008,13.33877845201446,6.304746424482863,4.641439103702488,9.468636723291386
g2869,4.0153739336045495,1.179122688574431,2.9063434853747863,1.9951897682598052,0.5473260494644756,2.0168181996305248
g2870,1.359353719494554,0.6528825106587802,2.804844143167146,12.03039828997009,5.251170864637371,6.88191473498023
g2871,8.345019000594238,26.29445178701385,19.455806551691555,30.394103617884376,27.10010485206765,30.067775556070146
g2872,6.695945055690034,3.0000168319012337,2.1369595169988616,11.014494893180103,6.049193040946153,8.910968215903292
g2873,11.033361110235084,0.7308521268657867,0.8807662088957013,2.3728027795855535,1.1641197090992954,3.154547613499072
g2874,28.354711807287913,0.878433886451442,3.0127917862243114,3.255477802480234,2.40121647184802,10.67869412016249
g2875,30.084280270309918,0.6392265399193261,2.381046520343201,3.5344431718282445,2.6756628773753097,12.604375977848463
g2876,56.98186309402024,0.8626998848406771,3.0043681948859247,3.6125593084372873,3.2018389366056104,13.370463549272317
g2891,0.0,0.0,0.02315881999185345,0.0338697739662888,0.0,0.0
g2892,1.5307259432774285,1.847478487406194,0.4487339355579717,2.90796547790883,2.2213576731030686,6.036803579266659
g2893,10.676000639830097,12.463206392034149,9.22250814652164,18.489374059691485,12.73849456653993,19.31858839878369
g2894,0.8371868867411234,1.0821501366632311,1.4824920318825945,22.392107754846204,15.498400654445087,24.454178661522967
g2896,4.54522490771775,0.0963185524177508,0.9059866636908531,3.9019552160313165,4.761649973772425,15.623993407701112
g2897,9.773492510455313,0.3206513296740124,1.4158319285529832,2.299947437602145,3.508454600845309,7.556728746969217
g2898,30.394375084692697,0.8761820859023308,2.616605347476855,0.6620244232941863,0.8949428966371219,4.281138499165766
g2899,0.19887758357518387,0.0823789048633924,0.24866124190092548,3.476522781683534,2.2180283809056363,3.044318456835971
g2900,0.17265610329005465,0.135062778679162,1.1559220071329803,3.3203007574876326,2.6123039659042693,2.8637435734793817
g2901,2.6069374285494926,0.41580746475100716,2.2267730122816642,6.6610872056183315,4.7538907247872535,4.103117252650421
g2902,55.39063611041011,21.559774947381655,3.556545455136221,23.64595212035048,21.769776842115974,13.125333718963663
g2903,1.0137475211095608,0.253074069695952,24.77780339797021,5.0117526059553015,6.105609139633008,10.50666013724699
g2904,9.152433823664692,7.06105249446134,5.832204277679706,21.99989215456293,8.8828350029711,11.043090321460369
g2905,11.168379316221607,35.15753917246901,10.755875455361997,96.89552576087729,35.83188655921974,45.19944648065224
g2906,8.825950881294773,12.653837784631383,16.069974560960805,52.08469646325615,40.214569859968314,66.14817622185848
g2907,323.96069634043266,44.38401920342043,54.437465992058186,30.10926170881037,32.7528411475101,53.85560969965367
g2908,11.758572961054961,1.4687005227603256,1.0318348506933221,1.5892898203604764,0.9632750202012257,0.6273725487420745
g2909,2.0602416874343064,1.043122747754824,1.0644574439019718,1.6925916170376738,1.2581646800707253,2.4487436414227597
g2910,4.181142144698047,5.144260199579701,3.107278661372038,4.874013693245008,5.235098052407346,5.075899689007896
g2911,25.38570576934962,1.781678858796936,2.2377336200357942,1.6073117604208464,1.2292438366115395,1.611906353588846
g2912,1.3557182243072865,0.0194202474007006,0.16835328223793455,0.9774057711722566,0.24539348238509573,0.2763993334509516
g2913,0.529800523704601,0.6430620130098281,0.9651652751228148,1.5869063655394129,0.5884892863691366,1.2124585501602185
g2914,2.1196549338509216,9.612065130445682,11.861055411892242,14.870274818403725,10.733321149834403,13.709454162047933
g2915,6.462583191442411,7.735327670465722,5.329147366216704,20.582124550013567,11.738504265489505,15.005114376923133
g2916,7.8476422919049,4.9635761819370074,91.81912592855659,100.42420499458649,112.25670709464714,110.86613538847864
g2917,0.2828003402130965,0.0337314897107867,0.9082964771873219,1.2940255842759183,0.21364040095815112,0.5106541238708584
g2918,38.58486545968678,147.10601398270347,176.97799774702582,146.6311934355081,118.05422081328831,150.8245791050491
g2919,9.114530080069553,31.574136330997284,17.19849274104731,10.386444574633892,12.347148015202702,13.971705886649602
g2920,3.097948102179621,3.1075466938847507,2.749650876442404,4.17908968842419,3.6994285651283993,4.583534349980365
g2921,33.45170944162954,8.766989415444929,13.795922283638754,26.577928878337246,18.002218098733096,26.54138161228814
g2922,24.29786366831938,16.04936204279175,10.162870024747981,28.87010954634959,24.526751931952152,19.875802434506916
g2923,23.532049594318313,27.120505439759892,16.46020212340526,26.273460160668417,19.961277971785712,18.187536422436267
g2924,1.1137847242487058,0.10584250905313786,0.0938498043022595,0.9169684948936367,0.4587040484965236,0.3132867150782949
g2925,0.8318322663604574,0.0,0.0,0.7858103652333509,0.3875286849047811,0.2652407911563637
g2926,13.440443649710375,17.150471765008426,4.573976350305272,6.107390219124946,4.3541314568578295,4.433166654462057
g2927,22.074834707634487,1.6877570938784339,2.586433389002413,4.388090280748072,4.442353115376842,7.791168035299023
g2928,17.356628133608712,9.686270948370538,17.93869193976397,22.905988190758457,20.779317329281987,45.76148419197428
g2929,44.57363966184606,21.906827902404917,12.466454048470428,43.66276010242963,39.64102600686496,64.00044481073273
g2930,5.004699495968558,2.7599921692999523,4.46392362580773,12.070413421447396,9.28314273770619,18.540628785705046
g2931,6.661052044699002,16.222940359955373,15.37470936348329,21.074190193324903,17.251437804761203,27.255339075352836
g2932,30.104351107381483,40.723514693276044,27.258827156106044,41.03485912178492,24.943709270337536,39.41391167449254
g2933,34.41957294353729,27.52834124040487,44.54422689428158,22.811197049848264,24.83720511497318,30.249148883745193
g2934,0.20410211907361409,1.1575813854843093,1.6095814401576485,0.0,0.0,0.0
g2935,0.8531048376095075,2.3719598257130903,4.071207689770075,0.0,0.0,0.0
g2936,1.1976340492760462,1.264347818107148,1.8444249642323431,0.0,0.0,0.0
g2937,2.936249798269613,2.4970450101654675,3.548169822217564,0.0,0.0,0.0
g2938,2.9108725244656775,2.8609201135473104,2.329363027556302,0.0,0.0,0.0
g2939,16.675780857036333,14.850921797086691,16.202087520078003,0.0,0.0,0.0
g2940,9.484743641830402,10.517826286582796,19.183388841569425,0.0,0.0,0.0
g2942,1.9758308452630464,2.297178297764325,1.4804391599163909,5.162333888504788,4.6036063835454,6.135900070077701
g2943,11.38974860387518,3.9015977105557162,2.4296461435679158,8.77367266792543,4.261144967069685,5.838768229610029
g2944,4.014738994926512,1.223014664476314,5.761019359374405,6.187510970494211,6.865509163973263,5.9609950320572125
g2945,8.703491585929903,3.214668968868464,8.3150809197315,13.980009444578275,11.524733860127885,17.80799841024678
g2946,29.90800881980084,11.739031170914814,6.576950657847563,12.647901948947432,10.152372849825246,9.632751997169652
g2947,2.332074269002108,1.9233765681285613,1.605471948742458,5.456907105051771,4.2122059774983,5.404260949821342
g2948,52.989747589915105,31.236669864751157,19.55724949659859,84.04039894587855,64.79913317137652,57.88871400027437
g2949,6.6701079112857675,5.947242978215314,17.006889467011803,12.869599393691335,13.734056669729128,20.636084283064264
g2963,7.322599974306635,13.827426201110354,12.553808106978696,23.971443126642093,22.247397121339105,20.02294659955185
g2964,1.117787454655887,0.47250985187720246,0.6345821378113661,1.564713971821299,0.9285714307104204,0.8505444657294239
g2965,52.99372996407999,58.53931944773167,42.90276016744545,130.29966309256957,114.11298456761085,93.83628366158126
g2966,85.10192905281735,20.52835127021728,15.844855986629419,117.60981545984089,186.20870266936458,46.70810772991119
g2967,279.94577810888035,126.74871102773307,23.10847477995599,47.35684268263098,54.97863582205491,48.66674477896112
g2968,1.4040743267846425,1.8569768175113184,7.416446187517288,2.436483376426099,1.8604237976245301,1.4741190545070588
g2969,12.223405677017896,24.91421028175435,40.99346318167791,39.26716986006714,37.16491322077546,47.36640534413429
g2970,132.88654759824664,128.04066609249227,72.46264985973062,92.17925310012404,73.76203390841584,80.07378292047186
g2971,11.684935373762933,15.385312176636432,189.0580608073126,50.77368046155037,74.02473436635867,88.8826017551905
g2972,9.752085757556262,5.529946728303323,3.586972905346485,24.17478263419947,21.557687624931983,20.68679351764135
g2973,114.90419301998634,18.561277657893914,74.95042086169613,84.08409901163068,90.98951142926141,220.58495786815388
g2974,2.3836028474755477,46.06198943711422,52.81765379603674,21.11230092899692,19.010249061855447,20.930718124980267
g2975,1.6663910489381204,12.0431970884226,9.792387368406233,92.11201031505614,81.38300027456319,69.10825205485254
g2976,1.6077120288958264,4.355505712372626,2.291103775117253,11.018765646149138,5.1438840485686415,3.40768529039266
g2977,14.13536564258239,20.576958339357542,16.360778707775932,64.32793365610237,51.722655850772234,43.81262944649761
g2978,13.739916891503682,11.899064154886883,9.668797204161516,26.934642927757288,23.78410818035522,27.923804162034475
g2979,4.22341719546623,3.390390408327637,7.718444942598685,22.838510716277582,12.495344377467617,18.773502119681904
g2980,19.699377529508325,5.80171807017879,4.567953768118175,19.14319426907143,12.217216421338414,24.154902169349107
g2981,21.399185916820322,24.709039819383875,26.461901416043915,69.4073752263593,52.08881793620586,82.67540681315155
g2982,153.90413829470742,102.59623940146298,18.601011044345825,72.46793754702584,67.71903666629082,50.38949765668747
g2983,2.2807697310160195,2.1112551863423707,2.061874132311128,3.415210483352495,2.5407777226363155,2.7834216592989485
g2984,18.775026832679682,365.4747154936674,119.09185674482802,189.47892916423905,223.39424460761654,175.30260950205184
g2985,16.693268294779955,13.596257100693276,16.91946390823196,14.71027302401722,14.089537289090998,18.059888542054427
g2986,35.47854574016228,6.265408182481025,14.014994472702782,36.917582621825446,32.98991816024406,46.840137752026195
g2987,21.036786144382503,3.8718644725738356,12.633973480963245,9.815164548616583,9.245554490670772,19.76317876788287
g2993,0.5090731200377151,0.21309908273231884,0.5734873098169643,3.8867240335336106,2.032792666058563,6.848479693365096
g2994,0.0,0.0,0.0088440474836814,0.00666407972750525,0.020220010388192752,0.0
g2997,1.2061612096757643,1.1620457865395801,0.9292185443280812,15.433119366485819,17.450374231631777,18.93134305254563
g2998,0.9044369111607524,0.01315866618873265,0.10253602644108045,0.9061725772403977,0.5028556691725476,0.6644579760937023
g2999,87.99051424716706,5.6459651983289145,3.5649916913191353,10.130539931991205,5.871261793118307,9.221663743453817
g3000,3.674539348307474,0.0,1.1674273342816432,2.9143728746631914,0.5897695748245306,0.33117270551117856
g3001,1.1575741999497635,0.03044272610461695,0.3160551158956328,3.0961233620308546,2.3394052242099086,1.8548858711899492
g3002,2.4947604654095774,4.130303924658038,5.2243345119087214,15.85276667652175,9.455518204637917,14.860659653509808
g3003,67.20061982393503,4.483931756822424,15.466391393634039,14.576400686401708,10.952218040634769,14.196113885624442
g3004,0.5782255367807765,0.0,0.4705752700007782,1.1721158377624867,0.5482953648637711,1.539856140016145
g3005,284.6606425174917,318.08870502322634,45.41862229759357,217.88208872639802,198.7172458386397,113.81358641233976
g3006,1.7334802912404679,0.4710428418149757,0.12743198358950986,1.2775022676971115,0.7191748661646418,0.43565204534416957
g3007,9.93411475804113,7.164263432525036,3.2054357853254656,24.052198163444004,17.478799370902045,19.052253933658836
g3008,31.33757616131217,68.1480440152729,33.74459224753799,33.998170703433594,41.21855058904137,26.015664594938585
g3009,33.77672090407294,31.235844165861543,13.160167962220822,39.682718836694946,38.07100208684436,36.26882614561126
g3010,58.277523734056174,108.06878608582815,114.70380615585172,74.90315003104989,83.59850105952972,68.62949473403415
g3011,5.726605387375532,31.244076291149256,32.113665403468744,110.18194137717684,85.42990616241141,84.62451891019577
g3012,6.778700731932288,5.090924669227842,7.708641420766218,11.172410345640426,7.331430860000722,8.679448796993858
g3013,7.655749295971699,1.464497907365597,37.81215766932588,180.96525564255785,149.80883819612643,118.28438151903185
g3014,1.2882666711158506,4.370460332950965,6.180193856429948,2.3422291447490324,4.7881540834204435,2.5237245720292782
g3015,5.49804786993511,2.3574207642558282,3.4951362996099293,17.00220845164222,17.074816579507672,20.365096349192555
g3016,8.65538609981294,1.3141748636748467,7.899995136311731,4.80135744506754,4.722426323247301,4.095659875327999
g3017,62.7795265580326,5.728844159278125,22.755807723014208,13.598733035244134,16.333592766557516,31.72213766092866
g3018,7.246417366092186,5.946604477390425,5.836385488606073,9.50627760416973,6.685387517908149,9.272356947866742
g3019,1.396058910480026,0.8784602933455536,1.058599362441829,6.386915682431194,5.214827286961253,5.584342802395999
g3020,2.6314749888723385,1.017897656374165,1.7860266725138794,3.033972898361532,1.9535270713475186,2.1290432174229568
g3021,2.261623658255527,2.843840755106967,8.845462852515013,5.4837330122226025,4.121753185528579,4.370989603060684
g3022,68.42211916116123,27.62929132859334,33.78556504655506,50.21824409985099,40.54459740049735,32.62183242826007
g3023,80.32899736967047,125.11537988745764,92.44375940297533,77.54141409498713,65.83850825836764,74.41816578396623
g3024,28.35338171101651,79.1579982459109,56.452434365004635,65.53093487521592,53.21835222549828,43.98690684680136
g3025,39.50043752146304,635.0542285157003,251.7620696441797,356.755754612724,470.6201401859839,325.4660485849625
g3026,1.378181250074917,2.6312689233383684,11.291960476926718,40.702697277699535,18.83417458210028,12.714185065888984
g3027,0.1693501327493498,1.064712764336516,1.0925932047042253,0.0,0.0,0.0
g3028,0.0,0.0356037869012845,0.0,9.069091198222079,19.370725399145144,15.528441307173845
g3029,6.53159972059334,15.148067426587335,10.042115395919629,77.758114119506,56.30150112409741,48.21745429234549
g3030,3.4902687948368856,1.8908749033609298,3.3647722107229727,16.34174025131258,10.300212926895124,8.99187851044888
g3031,50.79098572337358,14.413582786878347,19.938617775135285,25.184534455376763,27.051320455799996,21.9986938596152
g3032,6.808955832911893,3.7198868349606897,3.8271901947800435,4.824428515033499,6.315821303668075,3.568549653187219
g3033,2.8256185373293112,2.8950284641782247,0.6764569444033558,3.1236185845233404,5.043376542683695,2.4215803648672702
g3034,1.9911307680255648,3.903202531261136,0.7438332480170081,3.7940524758562146,6.07067008739632,3.6683692405018586
g3035,11.878951145767118,13.4593749517343,7.534069935601227,11.95419293020732,22.20670528912187,22.31543233663551
g3036,9.39477581329895,4.056457541805434,3.240344935573431,10.613305478307865,9.899437734697262,16.42439388446047
g3037,26.622125938737035,0.25690278307174,0.8271460178587917,3.358060371928852,0.769673242187308,5.160498017158028
g3038,3626.531342177158,135.912904720069,189.17597728984614,82.26344195269009,131.3678675174693,228.57796838718272
g3039,0.9484268946504778,0.1045718914285857,1.9104546457465434,1.4624739667968414,1.5739747555860149,2.529443839595606
g3040,19.87409813783259,8.247880834897018,10.348335540276164,13.55424271950526,11.733820021783586,16.02142342389403
g3041,11.00882151568743,9.621308573385825,14.312361507683075,12.84010365683217,9.627098011472905,9.751173162456354
g3042,9.068991471924651,0.7697246689636772,3.0354376763585904,8.196467890150101,3.358780135387442,3.3729633659389417
g3043,48.32486228627609,21.740235470692532,9.352666633763864,25.237157592972608,18.933179136138513,16.692139620147717
g3044,11.933176579271944,6.5489924387250875,10.080109509063641,63.67460377902043,37.518674629206416,38.645849997968256
g3045,0.7405161461472967,1.0666676955241825,1.7622770242845105,4.627229210360904,3.331478687420116,4.8046880435408905
g3046,0.31999061041202226,0.0,0.0,0.36309545819792705,0.6109748333329051,0.524650454454932
g3047,0.19074444049530104,0.0,0.0,0.0,0.04560810718346595,0.08814795892959225
g3048,0.3728211121706485,0.06801917497558835,0.05963074240409615,0.1291940858999336,0.0912162143669319,0.17629591785918455
g3049,0.2065452862093429,0.0,0.0,0.0,0.0489563450568854,0.09843188747137804
g3050,19.399333967881525,8.638737448812128,3.079483616479951,16.175847179551223,13.09083422978495,12.02499947574005
g3051,1.8319310721904087,1.3330907751816712,1.8880430697075423,17.521895444985596,10.475584310869266,10.92688842321832
g3052,0.8405165123669057,1.1309253627817522,2.00764985693107,5.196807793106845,4.461160546699237,7.495187893066781
g3053,0.3024443849649008,0.635447323857994,1.4306682910978044,4.259398382263329,3.5621218428422337,5.804694324583815
g3054,0.26747909696896893,0.0,0.0,0.29268698372337054,0.569121424811078,0.6748007912756782
g3055,0.31405505912774456,0.0,0.0,0.46505981329234625,0.8909628938999297,0.9680852276093034
g3056,0.3757103684439663,0.0,0.0,0.1653373131939832,0.0,0.08814795892959225
g3057,0.1432684066191974,0.0,0.0,0.0,0.0,0.0
g3058,0.2523997498115228,0.0,0.0,0.0413343282984958,0.0438415030360168,0.17629591785918455
g3059,0.36993185589733063,0.0,0.0,0.0852642070992147,0.04560810718346595,0.1757818109871139
g3060,0.1233106186324435,0.0,0.0,0.21445829299914831,0.0,0.26392976991670614
g3063,0.6254432637373977,0.0,0.0,0.6361576403734954,1.6622041594216408,1.6806018887284098
g3064,23.67844448834272,15.781629448165745,4.290456739951253,29.567021046817082,64.25538968695341,71.75581970524999
g3065,22.500477108270196,12.697388293994276,3.5184069997421483,19.044488527461464,44.985441565575954,44.10242245933609
g3066,2.2819360562977833,3.0692844916617203,2.8760690740687993,0.0,0.0611954313211068,0.0
g3067,0.3188134691145287,0.06672799560304934,0.9604442915530329,0.08392121199997635,0.0,0.0
g3068,0.0,0.04911577371525565,0.04356268741962025,0.0,0.0,0.06586520351244625
g3070,4.323578801432659,6.076529154766636,9.16826362821181,0.868053489683952,2.346701935563979,1.9368814178655178
g3071,24.488792383502254,21.8230532784629,18.264011475478725,16.037249460853005,16.76372225920239,22.656073975850518
g3072,1.5591273935827705,0.11422602129167525,1.4721683843623352,0.9623406538901977,1.449761725883608,9.990740252325374
g3073,0.38081634320732255,0.0400367973618296,0.0,8.674264134836314,15.142636272975643,12.432935742998694
g3074,35.757595439377795,374.53683311777843,333.8946133232182,196.69015479802914,457.1103451525945,238.10749901598706
g3075,7.543885967759332,30.077542686547343,30.37984645078532,46.866868845827426,45.242870315337505,37.970770830664875
g3076,0.7107620470480986,1.030247506498558,0.3880531342020022,3.4133555168598226,2.1372110636960047,2.728988424425874
g3077,9.876615579576633,4.716872315636374,1.6690961154502726,10.546688562777716,6.801677717878713,7.771631965913569
g3078,2.3584499315736887,0.5702215632748324,1.31007012952056,3.929535579138806,2.381836391857118,3.97055659352322
g3079,88.68838071623588,14.355774275670061,52.11402381981529,46.34785409153341,57.19860264382309,111.07200417499742
g3080,4.584421726494913,2.097377694646091,5.833010027494897,11.508488887835016,10.294640426795231,19.30918598673147
g3081,7.964020950431073,6.245508118078954,13.554849017386706,15.3031247195119,11.757342509625618,12.099314131873884
g3082,48.064512766320874,56.09724946304297,87.2771197419323,46.62953051330177,54.92044801039974,83.60212215943785
g3083,14.85389902208917,6.550438794177999,14.242908216003219,11.553142027156987,11.360300674364822,19.649160525304918
g3084,64.69537167129576,34.95584859709261,37.20843597832184,9.514741860303294,14.379884046442474,19.559526858561952
g3085,9.347283567606876,9.17072478878979,4.160987925375105,62.771248753894184,55.506132255859484,57.88950990049187
g3086,5.315965823632441,0.0,2.248538100401853,15.441051818231267,12.343038502234272,70.51607123394422
g3087,6.396930772966784,4.280214918660757,1.7068005367079206,18.106203229719227,15.11226300977061,16.201272584949074
g3088,0.7171341925960425,0.2817570882568446,0.49820652725987014,0.6911043107377969,0.49486036145030676,0.3130167682645329
g3089,0.5670743722342138,0.0539271148138929,0.03669116088741835,0.16320675752626815,0.0733851904249634,0.1443182770560467
g3090,2.660297470969947,0.04763712254387895,0.041762296945029,0.24249419445875361,0.6903420753620688,2.771561846184706
g3096,1.0032410613482452,1.1588379416236176,0.93112830226898,3.876762226377581,2.331708670413061,1.1152644289566789
g3097,0.7615880708815569,0.4952904370153124,1.348621513953397,0.36646059129367914,0.1532981529076364,0.2370266186601746
g3098,1.8007404590210352,1.0271935477807956,5.889248544162065,0.9481633011403734,0.3439337992363052,0.4935142246602725
g3099,0.7288679772646031,4.169594026408375,4.022708888645999,12.572053623783635,7.9056015358622735,5.177703680803253
g3100,3.0372733890118706,1.686939021367364,2.8630037341676706,2.254074343492668,2.249376709062887,2.425962667761655
g3101,62.03167135825714,46.050132235021294,94.47182030733232,82.41450608068976,56.44258665333781,77.0846613320671
g3102,1.4323012494575504,0.06810383056393696,0.7955893825335216,1.089468759054481,0.672367094591498,1.140008970962588
g3103,0.13211549404196893,0.0,0.0312129667271441,0.18123915054599554,0.0,0.0
g3104,2.7591392874775647,3.6481784011179648,1.942634520036509,5.953334853153521,5.796722237812476,3.828291429199344
g3105,5.318078067168724,0.17035728406911455,0.5348345464178074,0.6807032444169877,0.6884816164310578,0.12167404530563744
g3106,0.4638109932175657,0.0,0.0,0.6096788602112793,0.10450180577515089,0.3650909720080261
g3107,2.3225107873661246,0.2078532868703369,0.9265912011270155,1.9157334978555944,1.3199869800248314,2.4639725587511663
g3108,0.35109705182992795,0.07973275238257341,0.7909087689992674,2.0254660803143847,1.217650259451485,2.2580264431281547
g3109,0.0,0.1054274403901844,0.1848661489053212,83.63167606990342,113.68428928499674,173.12877188564406
g3110,6.429506547578631,1.0084682489899526,1.9740965340355854,4.303841666442555,2.198301063970524,2.1855196456034864
g3111,22.45317690275679,4.908827072839907,4.4171998879538235,14.341302137365219,11.884474530117263,15.37462046626484
g3112,0.8723884350955955,7.037247431695093,6.94112335656181,4.604870434959981,4.367271976504524,5.551834813755844
g3113,37.088132679297665,1.2344937755393035,1.7460103111290388,6.742606462136967,3.073672160854699,71.77539832266832
g3114,3.2945267554658253,0.9041640506856777,2.3590584916602713,0.6528095628980068,0.6050530711803119,5.599973823796448
g3115,1.2086619926822637,0.0,0.23949219153800685,0.5737210124913462,0.18195956795205132,0.9270857853140316
g3116,12.852868165518796,772.933772881456,905.0254359630451,52.44758655293742,141.703629693037,42.09074132725592
g3117,7.862013473720898,13.329814339086113,101.2332010888442,31.082150558715902,46.51480487452426,63.114943596486526
g3118,48.06219146943873,24.811647405130323,43.709464897584965,55.496436512921875,45.49111442865012,72.57207281750394
g3119,3.199732929869119,3.035790537379336,2.987541643340337,7.880519774398273,5.33903718472557,12.960583291923484
