,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
g3226,59.4183054222272,-5.06591736734481,0.656752377886228,-7.71358816187248,1.22328783054416e-14,1.11642160518469e-13
g21671,180.430801351468,-4.24697438261556,0.550692100915282,-7.71206700723842,1.23796099954332e-14,1.12923737431598e-13
g22747,388.022138179238,2.90478145654117,0.376711491425886,7.71089155137348,1.2494180238696501e-14,1.13910789895163e-13
g18934,44.2487964903875,4.1745452930086,0.541550745948313,7.70850252583168,1.2730260133703101e-14,1.15945085429343e-13
g29744,1091.23617648761,2.63107738706285,0.341320701406237,7.70851980621992,1.2728536853109301e-14,1.15945085429343e-13
g1608,432.367909739183,-2.33232880944233,0.302580161866189,-7.70813524276508,1.27669416479817e-14,1.16220059557072e-13
g9092,164.224668021766,2.51738709340359,0.326701248663181,7.70547129435349,1.3036127862245701e-14,1.18610216210046e-13
g1896,3590.91671923984,5.05257182134218,0.655851326896255,7.70383715658993,1.3204009378877999e-14,1.20076684580086e-13
g18690,191.773696754103,-4.37721658185863,0.568194719577425,-7.70372625974777,1.32154790230589e-14,1.20119983445123e-13
g17640,335.468979378457,2.40726768219472,0.312484179204314,7.70364659204316,1.32237248050528e-14,1.20133950461327e-13
g4276,965.069577375555,1.77661560080416,0.230697823720022,7.70105054376359,1.34952093156259e-14,1.22538143004867e-13
g7278,101.803126109505,-8.68798325809599,1.12821091605767,-7.70067292776657,1.35351530639064e-14,1.22838545748762e-13
g16040,94.486657704564,2.83244213153442,0.367830620890305,7.70039787519244,1.35643209837658e-14,1.23040897434301e-13
g24481,48.5664490895864,-4.82105258883483,0.626223309016684,-7.69861568456307,1.3754817465734601e-14,1.24705702046301e-13
g10470,135.732441838372,-11.4404617307428,1.48608962053346,-7.6983659482367,1.37817209325546e-14,1.24886384118585e-13
g20662,369.564438653614,2.01702742847538,0.262038023058043,7.69746086822141,1.3879657469423401e-14,1.25710241096355e-13
g26187,1109.44712492144,1.92696061021364,0.250368878830337,7.69648615760846,1.39858944282003e-14,1.26608405273688e-13
g18640,463.88401486099,-2.39294465077593,0.310952902509416,-7.6955211913594,1.40918573108678e-14,1.27503181914299e-13
g25834,143.106796432829,-4.58575612490162,0.595994494457438,-7.69429276200991,1.4227894515833802e-14,1.28669029899252e-13
g18381,161.631403343464,-2.43136016322675,0.316070123384872,-7.69247069982041,1.44320538611447e-14,1.30449447974588e-13
g18164,931.695553154247,1.78988212487892,0.232690435240152,7.69211731041564,1.4471983030325902e-14,1.30744363340573e-13
g16564,3020.44108019401,4.65853657321884,0.605655901429355,7.6917215901383,1.45168241388351e-14,1.3108333486131199e-13
g8728,813.932528042706,-1.68693728390206,0.219343009392901,-7.69086413362874,1.4614456505224e-14,1.31831968857703e-13
g9570,71.5774004471587,-5.81001396581614,0.75543873018815,-7.69091354949341,1.46088123772818e-14,1.31831968857703e-13
g11642,135.266766545374,-11.5409854689717,1.50131936187481,-7.68722882156111,1.50356086414606e-14,1.35562743370591e-13
g19721,85.1043664243359,3.5209110559522,0.458226066768766,7.68378604207376,1.5445454286240702e-14,1.39187873401825e-13
g13279,511.842236438211,7.71831989014097,1.00471002553924,7.68213682947816,1.5645659191009902e-14,1.40921113417617e-13
g27922,112.316767783943,3.30634700216163,0.430539582401717,7.6795424562767,1.59657796770168e-14,1.43732152285904e-13
g25896,137.136348836566,-4.92230798752312,0.64098041164165,-7.67934229833377,1.59907432833217e-14,1.43884547352341e-13
g6995,362.109476003446,1.90505967472654,0.248084421147104,7.67907821828487,1.60237379888077e-14,1.44109016789347e-13
g6962,381.07272680992,-2.67664901229809,0.348643153517386,-7.67733134953017,1.6243688585690802e-14,1.46013799104106e-13
g5985,560.104992341221,-1.87624692788105,0.244521208330782,-7.67314598471521,1.67828294511029e-14,1.50784417537104e-13
g26188,219.957454496834,2.71101288814712,0.353476316226958,7.66957434966152,1.72568050647707e-14,1.54965070957765e-13
g9557,1008.30418120869,2.10414218281083,0.274368001173261,7.66905096007197,1.7327359054184e-14,1.5552064723018499e-13
g18399,90.6842893035255,-2.86119094155053,0.373154322366412,-7.66758086414725,1.7527052503448502e-14,1.57234169402179e-13
g19120,183.17488472962,2.28735530851614,0.298365895114469,7.66627602541028,1.77061934152048e-14,1.58761692184605e-13
g3637,704.168776879607,2.02164139236511,0.263717457511315,7.66593691385932,1.7753044068376e-14,1.5910210564981998e-13
g21054,192.422443742932,2.57295684139508,0.335804000496653,7.66207918187303,1.82946781284897e-14,1.63874190379558e-13
g28070,683.660059532781,-2.14449133163142,0.279888068525063,-7.66196052204844,1.83115933935755e-14,1.63943695652682e-13
g12968,680.84710553566,1.79907274380206,0.234852609010796,7.66043328783866,1.85306828305806e-14,1.6582229223606998e-13
g22261,885.859614428794,2.35053198476662,0.306990118273134,7.65670243064735,1.90767956969762e-14,1.70623927947081e-13
g9952,2433.4703066713,2.45692049748614,0.320951895048404,7.65510512756314,1.93154166838452e-14,1.72671917693925e-13
g1158,171.014390663778,-2.87639000084014,0.37595455838853,-7.65089805844976,1.99580517655703e-14,1.78327781893364e-13
g16135,1782.86205006576,2.04490753994785,0.267320931746281,7.64963494100307,2.0155067370290802e-14,1.79998322360313e-13
g2540,272.761515581132,2.39308021686415,0.312933720080918,7.64724305276321,2.05333994458674e-14,1.83285668234148e-13
g9524,2688.92799582568,-2.69486436176209,0.352611103266956,-7.6425964378151,2.1288443993445e-14,1.89930681687407e-13
g17312,557.296096069271,-2.2974352667324,0.300633166946224,-7.64198870693252,2.13891942676486e-14,1.90734518205437e-13
g23949,278.423698156777,2.44131788480041,0.319567379520386,7.63944645559381,2.18157606325648e-14,1.9444151811184898e-13
g23851,109.786347863692,-3.71790843834654,0.486751910839787,-7.63819998555749,2.2027953209238e-14,1.96235089634137e-13
g6030,635.17939051997,-2.22256298147865,0.291051822230133,-7.63631357621697,2.23529525572016e-14,1.99031312028469e-13
g1913,177.900846672645,3.23070265223891,0.423113997243302,7.63553716796838,2.2488081781006702e-14,2.00134986267747e-13
g20961,2629.22272870706,3.37727615972404,0.442468782093518,7.63280099387946,2.29707332317885e-14,2.04328837182516e-13
g14255,3954.55552170042,2.33896608192835,0.306489093075716,7.63148227708882,2.3206974912995e-14,2.06327752131127e-13
g731,564.139119786642,-1.58365996713659,0.207524390909061,-7.63119920602763,2.32579964155839e-14,2.06678751274166e-13
g11401,2216.50793141343,4.53306699561754,0.59426323656291,7.62804548003983,2.3833948695438402e-14,2.11691808204623e-13
g5699,5118.69797636354,5.46596333654741,0.716632381412262,7.62729047461639,2.3973900298135302e-14,2.12829280485082e-13
g24096,320.085723625467,1.97352517692369,0.258776700677653,7.62636346995559,2.41468404464321e-14,2.14258337479591e-13
