"gene","Compartment","log2FoldChange"
"g9279","A",3.21040895602407
"g21564","A",-7.60153315646676
"g8364","A",5.59803663050434
"g17820","A",2.62861914526472
"g14529","A",5.19532829255886
"g7752","A",3.69340121191782
"g7898","A",3.89696787346017
"g27033","A",4.07314557274553
"g29124","A",-5.72776454312386
"g28242","A",-12.2078257500187
"g20117","A",2.34244881699599
"g26993","A",-3.81190486309813
"g17116","A",4.4802537520284
"g17109","A",3.42341007099549
"g831","A",-2.38567554211806
"g6334","A",2.8552739807438
"g21964","A",-5.20247743181276
"g1756","A",-6.64629757595938
"g8158","A",-3.65541877221352
"g17821","A",3.14503046852712
"g3202","A",2.38803035199498
"g19666","A",3.16766589270155
"g19520","A",-3.00685505501963
"g24929","A",2.81953231528816
"g8944","A",-2.3763766908642
"g23837","A",3.98474927080447
"g28393","A",4.97666970603105
"g26871","A",-6.066165696888
"g14710","A",-3.85369193224988
"g10071","A",-3.07523699760975
"g21402","A",-2.87169510006889
"g869","A",-5.83379373519448
"g67","A",5.07262542981203
"g10423","A",3.66970597624136
"g7282","A",3.12070284110617
"g9281","A",3.10177339772246
"g14350","A",4.61228486641691
"g71","A",3.04724892346523
"g10078","A",4.08481956129325
"g405","A",-5.15684542286062
"g8362","A",-3.95945275837006
"g16345","A",2.64939099094275
"g5259","A",2.97220627387457
"g4969","A",5.74714172720976
"g28877","A",2.21554747639048
"g5138","A",5.67054921999233
"g10414","A",-5.42206832466417
"g19798","A",3.48217426962499
"g20875","A",-3.87176488144955
"g1288","A",2.8761356455313
"g1939","A",3.11966469282143
"g11561","A",-5.89015885075684
"g4244","A",-3.29614751966136
"g12654","A",-2.76234079148673
"g8264","A",4.00484636084156
"g17227","A",3.13336814965692
"g22536","A",3.11658501696111
"g1298","A",-5.11094940013211
"g2515","A",2.5724481390906
"g1368","A",2.429406360366
"g5701","A",-9.28242173987955
"g13513","A",3.04660946682955
"g5856","A",2.94947938985553
"g28235","A",3.41177302579015
"g21396","A",-8.90758963411218
"g22493","A",3.39438157373126
"g7292","A",-3.38615691098928
"g15828","A",3.65877355714725
"g2271","A",2.9299186844547
"g21011","A",1.89297298908707
"g5867","A",5.76056837694713
"g4983","A",-3.34586331514367
"g17856","A",3.27575693083065
"g12799","A",8.41319650476168
"g23345","A",-2.57936979450619
"g16238","A",-4.81507155514287
"g23172","A",4.13774524410614
"g2084","A",5.12219486687018
"g12905","A",-8.88352535613497
"g20105","A",3.95545331366915
"g10991","A",-2.77687624035053
"g7464","A",-2.45896109948291
"g2700","A",4.06233158853657
"g19699","A",-3.28082221710721
"g5101","A",-4.64879721688312
"g4972","A",2.7912919122756
"g7128","A",-2.76167485028944
"g14683","A",-3.4441186770678
"g21960","A",2.90997661364729
"g5043","A",-6.57853364911356
"g9280","A",3.21148926580409
"g5883","A",-9.40442134689001
"g17887","A",2.70155311026069
"g14709","A",3.51806993007686
"g23315","A",3.61439295421461
"g2391","A",-2.40772579555052
"g2984","A",4.77686313024741
"g12612","A",-3.50356152392307
"g14335","A",-3.57097108846246
"g27182","A",4.44545544429173
"g24253","A",3.82670944319098
"g18843","A",-2.6439295173361
"g10667","A",3.5007986375595
"g2005","A",-2.21760356201342
"g8929","A",3.57778525178531
"g19789","A",3.71702440506704
"g10226","A",-2.55948279297313
"g18000","A",4.53513119212565
"g4970","A",3.79297589350638
"g16716","A",3.15530805344803
"g20882","A",2.5338302725489
"g1637","A",2.66902171159764
"g663","A",5.85086665585774
"g24081","A",2.88507482159144
"g17837","A",-4.31476746231932
"g26907","A",6.82467463306286
"g7406","A",-5.34672643692576
"g5119","A",2.40381004901741
"g12904","A",-8.12699328427246
"g29134","A",-3.23383508784702
"g12755","A",2.86443853524562
"g24923","A",-2.730886469334
"g13366","A",7.19526709619826
"g28371","A",-9.6019296830954
"g3145","A",3.59374540946645
"g7180","A",-2.6344278790999
"g2249","A",-4.17950004320737
"g6619","A",2.3719772731838
"g23879","A",-3.16835048399173
"g830","A",4.08808784087212
"g23302","A",2.31318999467313
"g729","A",2.30349944420404
"g24145","A",-3.0145733306427
"g24334","A",-3.60575465925851
"g3284","A",3.73686701647417
"g27507","A",-4.29644310322108
"g16893","A",-4.53718300779657
"g9264","A",-3.06036053366112
"g3156","A",-4.55603293225302
"g17743","A",3.46849184239778
"g12735","A",5.72222697210957
"g7477","A",2.36104666169848
"g23124","A",4.43782284030552
"g10275","A",-5.18124043717636
"g14223","A",2.75455344497803
"g20808","A",-6.46512622966195
"g7685","A",-3.70786829089644
"g82","A",2.81553080981016
"g16845","A",4.15018964884262
"g19641","A",-3.49534399970439
"g14092","A",1.80751524419087
"g15904","A",-2.60503578693372
"g1043","A",2.14808249140752
"g10564","A",3.15198434782136
"g8988","A",2.86879564422553
"g20284","A",-3.34351621665301
"g13397","A",-6.37585949988311
"g6290","A",5.57850432151904
"g205","A",3.58742420287433
"g2286","A",2.79036471467421
"g16239","A",-8.0162566267174
"g10280","A",3.53965807304973
"g2589","A",2.27044101748372
"g1019","A",-3.38219644298313
"g22525","A",-4.10662399753267
"g14944","A",2.24819420350006
"g9282","A",2.93501099196653
"g11861","A",3.27064619100635
"g20830","A",-5.91640394391911
"g1644","A",-3.52930269205996
"g16805","A",-8.80168449371441
"g12881","A",3.34165811703363
"g5667","A",3.99147175156134
"g7824","A",2.84418766718725
"g9982","A",2.63133899276067
"g4306","A",2.92051762565678
"g17997","A",2.25630220699575
"g418","A",-2.37328737741179
"g17314","A",3.07622256011674
"g9116","A",2.62551571341016
"g29512","A",3.63518917516223
"g14899","A",2.77589581941008
"g22589","A",-7.24305740089427
"g28809","A",3.67075791211928
"g26879","A",-3.65625013685583
"g5868","A",2.95489864833729
"g21033","A",3.36475484487795
"g7126","A",-2.31793568982739
"g20936","A",-3.48156166223895
"g16802","A",-2.72797633490737
"g9105","A",-5.00980577712939
