"gene","Compartment","log2FoldChange"
"g22631","A",2.82894915700744
"g21918","B",7.37979028086581
"g26417","B",3.5656555080992
"g26377","B",-2.43263652687207
"g28503","B",4.77820209792189
"g16633","B",5.38529621656368
"g23360","B",3.9489167664055
"g5931","B",3.15429077875887
"g27815","B",3.62626508896342
"g23361","B",4.74852966032689
"g27831","B",4.41547298041893
"g15505","B",4.74394323706959
"g2967","B",-2.77184454533722
"g17401","B",-3.27493226874314
"g7263","B",3.12241853971039
"g28502","B",3.57784260403104
"g21920","B",3.0336091887092
"g29258","B",4.6924500439893
"g26773","B",-3.06298483515089
"g9540","B",1.82061420151452
"g13010","B",2.12791906692127
"g26427","B",5.07376163725991
"g17886","B",-2.02616049448756
"g2801","B",-3.57509842780556
"g9288","B",1.63618211230054
"g4490","B",-3.05230660621438
"g6961","B",-2.05623138836421
"g28501","B",3.0325658716392
"g23517","B",3.91299202591219
"g15243","B",5.06311268124183
"g20455","B",1.43673558085551
"g4682","B",1.66361016314263
"g3705","B",-2.75185605555854
"g25624","B",9.51888832838243
"g5495","B",-3.32990347154374
"g5943","B",6.46967095707633
"g5512","B",-2.73163075496886
"g6962","B",-2.23572783002954
"g26428","B",3.0667351417424
"g5458","B",-2.65225898004393
"g9574","B",-4.25813222987664
"g28739","B",3.61072293235308
"g28731","B",3.76535956964806
"g7222","B",2.35448338127518
"g23422","B",3.01720600364277
"g13895","B",7.10199830100035
"g19597","B",2.9453536461862
"g2839","B",4.39113448450879
"g21881","B",8.64603296592135
"g4705","B",2.25633191570182
"g15716","B",2.38058848025153
"g11876","B",3.77045250044702
"g21882","B",3.93980175328497
"g21754","B",-1.84765154758951
"g15687","B",-1.19159637584726
"g24872","B",-1.28538538403384
"g25626","B",-2.10928049440825
"g9682","B",-2.641028809974
"g12372","B",8.16085822451817
"g28618","B",-1.76007710231958
"g23537","B",2.11875880808256
"g2769","B",-2.89585339760011
"g21810","B",-1.66058853899238
"g15244","B",7.26973923431561
"g29311","B",7.80627879576792
"g6060","B",-2.17695919570864
"g2846","B",2.420537154074
