,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
g3899,134.194365716474,3.55214923210773,0.48863815304961,7.26948808630401,3.60852345681665e-13,4.6932188781323596e-11
g2256,1763.44121930602,2.43433171375735,0.335370119475833,7.25864223551606,3.90995104893643e-13,5.0478618027372e-11
g25518,574.038969651018,1.45255267358772,0.20036319737763,7.24959819267634,4.18009825951728e-13,5.3572383387302495e-11
g594,101.418588924112,3.45985117783869,0.477452567566642,7.2464814577749,4.27737705231261e-13,5.4421874119206394e-11
g8378,1309.21271059328,2.53276701212649,0.350357696433841,7.22908912207889,4.86244272417252e-13,6.142069737483529e-11
g6593,2113.85504095928,-3.00445289479817,0.416118733723367,-7.22018176858989,5.19181300993915e-13,6.511275202036549e-11
g25370,141.143903795209,3.50053078099344,0.485363680728286,7.21218113341507,5.50626601504184e-13,6.856667992347849e-11
g9112,118.898508590526,-2.53375632179459,0.351442823951577,-7.20958332085251,5.612334791498399e-13,6.93953339923443e-11
g17499,569.353880412737,2.6366383109977,0.366057105370618,7.20280598932294,5.89858751406314e-13,7.242475494539909e-11
g18159,8118.44289547744,3.30892551566619,0.459920754742061,7.19455576107225,6.26644539852255e-13,7.640711688004089e-11
g21666,2400.08752743437,1.99450728558678,0.277334800481753,7.19169495541908,6.39918764237726e-13,7.748754249990349e-11
g18833,572.676098126717,2.54612725848736,0.35411582926862,7.19009727338665,6.47451780605109e-13,7.786272851962001e-11
g7541,164.806998735198,3.14296617520432,0.437948189065335,7.17657077635602,7.14816547446946e-13,8.53792444902958e-11
g27025,416.045627646158,4.28249806816047,0.597411526113911,7.16842223654036,7.58670067911492e-13,9.0004926029662e-11
g67,222.116817696307,-3.29957472191005,0.46043281152022,-7.16624584380896,7.70822992876549e-13,9.083295375118419e-11
g25183,104.474370899638,-4.02758644571216,0.562233135887319,-7.16355225018142,7.86128795708019e-13,9.20189959669427e-11
g23794,221.756038401374,2.35454390552649,0.329330295893732,7.14949075406733,8.710041462601899e-13,1.01278747020109e-10
g7682,1917.60848280204,2.21696720224274,0.310810968226548,7.13284738596101,9.8313546964511e-13,1.1356508273703201e-10
g1955,23.0699052845981,6.41868903348671,0.902474009397562,7.11232563669224,1.1410364632634699e-12,1.29253665948258e-10
g12602,108.908663260239,2.63107824275721,0.369861818065718,7.11367898561972,1.1298978826096899e-12,1.29253665948258e-10
g16466,1078.21536281489,-2.77450871462576,0.39005647401939,-7.11309489632478,1.1346920122450099e-12,1.29253665948258e-10
g9599,1275.9754968515,-1.79882523542126,0.254428966793953,-7.07004889454282,1.54879116215176e-12,1.74318430929876e-10
g7864,345.76317121291,2.22905595364481,0.315738181242524,7.05982388595771,1.6671376045846499e-12,1.86443325231193e-10
g13076,1204.90909827358,2.58615276107924,0.36661797013407,7.05408073732312,1.7374548069466099e-12,1.93077414559295e-10
g1256,236.245841809841,2.37596396657787,0.337400901739603,7.04196092638655,1.89552990272843e-12,2.0931895617676601e-10
g25663,659.265497367173,1.82957476709898,0.26012611198269,7.03341449712181,2.01539499186778e-12,2.2116440792009e-10
g10586,2313.69262152956,2.30214914613729,0.328028368988145,7.01814039206007,2.24840569509368e-12,2.4520190804009203e-10
g21442,334.169571278957,-3.23363134655612,0.461001761049729,-7.01435790438836,2.3100736462462598e-12,2.5037205605427e-10
g21340,67.6095282136094,3.06259717705774,0.438430529861418,6.98536476925042,2.8411681497403e-12,3.06044358117425e-10
g9618,630.095736982392,-1.4563624255055,0.208778124562444,-6.97564665147622,3.04467090321478e-12,3.25965437308812e-10
g2104,812.634834678165,-3.4045358833404,0.488286454277288,-6.97241517457093,3.1154551293532498e-12,3.29826032216758e-10
g18713,536.084115745965,-2.8945966522411,0.415157428566438,-6.97228678344093,3.1183005665782998e-12,3.29826032216758e-10
g25141,440.571855968653,-3.27952895965738,0.471893490422418,-6.94972282139702,3.66004607772686e-12,3.84808916363642e-10
g7208,586.298282572744,2.43425404967918,0.350976086179848,6.9356692536363,4.0430251407014895e-12,4.20043996570631e-10
g17548,2679.65260581864,1.65466987940263,0.238554939242531,6.93622141992367,4.0272622975452996e-12,4.20043996570631e-10
g29680,152.052391704732,3.78131277763846,0.54644449175007,6.91984791635146,4.52128768066961e-12,4.66969229983512e-10
g25156,222.625063334792,2.27801236698209,0.330337440101785,6.89601628649839,5.34810667719151e-12,5.49134836480284e-10
g27127,72.0809345378295,2.37569603179249,0.34589439867407,6.86826974041595,6.498525858125519e-12,6.63378587307953e-10
g19718,538.060963420035,-2.97678428473581,0.433917544827925,-6.86025333664783,6.87385371346656e-12,6.97636552029167e-10
g6442,434.477092192175,3.5365016915999,0.515685418611278,6.85786637350261,6.98965915495381e-12,7.05312847371718e-10
g23455,2342.0587909371,1.66864272139207,0.243689581364465,6.84741100562863,7.51984420611617e-12,7.54476711834216e-10
g27360,571.751185589544,1.6604664879447,0.242788447409475,6.83914949686317,7.96647175631756e-12,7.94746085780816e-10
g2289,139.113476189114,4.82662892771184,0.706162526676736,6.83501141079574,8.19985016655134e-12,8.13406605787053e-10
g1202,1686.48367639104,4.32303252829061,0.632745738772654,6.83217959978056,8.36340490223028e-12,8.24970018389659e-10
g873,213.726554717236,1.86677494964939,0.273310358380366,6.830238563631,8.477353802110849e-12,8.30363737769944e-10
g28205,928.092439743742,-2.74825274074625,0.402400693819532,-6.82964215260221,8.51267073690567e-12,8.30363737769944e-10
g13705,774.443760817947,-2.42554324009146,0.355342606235181,-6.8259285476342,8.73584048345025e-12,8.47424791206737e-10
g13704,1931.62564905272,-2.73220372172567,0.4012363104918,-6.80946277862234,9.79638742101681e-12,9.45082254605567e-10
g8159,418.962986824363,2.26206545595735,0.333048593465004,6.79199822591368,1.1059090931407198e-11,1.0610684075062702e-09
g21073,228.907050947458,2.83744073219618,0.420117263846533,6.75392557358149,1.43897586561719e-11,1.3731270787231801e-09
g14177,270.375714693689,4.56513396185384,0.677040576068604,6.74277749845124,1.5538707801336797e-11,1.47474935986957e-09
g13735,1005.64737939122,-2.9534862366503,0.438265942350868,-6.73902749734041,1.59450227909182e-11,1.5051758610910801e-09
g5856,1902.93814399754,1.8706543242246,0.278165026615819,6.72498030030283,1.7561620036009298e-11,1.6489140352526802e-09
g12484,3567.59329252523,1.34306733888727,0.200140002418795,6.71063916586198,1.9377373934506897e-11,1.8097230401174101e-09
g27689,106.204096882366,2.39742340282209,0.358288791588279,6.69131566241416,2.2117298614411498e-11,2.0546853390044302e-09
g24987,123.425638689192,2.78245539013378,0.415916668971346,6.68993478192496,2.23270077789448e-11,2.0632505399090203e-09
g7181,134.946958272226,4.53433241621129,0.679270331421058,6.67529878233501,2.4672897648407497e-11,2.2680980990091103e-09
g7619,239.031358777488,2.15151114512503,0.322420450743188,6.67299837887371,2.50629161788796e-11,2.2810879110463603e-09
g8157,871.746953744174,2.25460699610659,0.337880698367498,6.67279015048784,2.5098516373883597e-11,2.2810879110463603e-09
g23689,1247.90103807221,-1.76072129262796,0.263890149937707,-6.67217511924406,2.5203955732030598e-11,2.2810879110463603e-09
g1078,3827.44319103523,2.71283213492459,0.406668566725508,6.67086752430434,2.54295693803077e-11,2.28970450861252e-09
g24799,737.202042419908,2.45601458733081,0.368293779278522,6.66862902800606,2.5820399173561e-11,2.3130335137213503e-09
g3165,316.580849546955,1.97339603688532,0.296158695920514,6.66330607227877,2.6773526107022697e-11,2.3862414791223603e-09
g10251,197.924266469927,-2.85951101990585,0.429450629916629,-6.65853260120022,2.7657494636186098e-11,2.4525772263745204e-09
g1045,178.379399269017,-2.49012379762328,0.374153532337333,-6.65535290303824,2.82621090260189e-11,2.46200913247589e-09
g2113,174.963499622341,-2.90844359558439,0.436965991279384,-6.65599532601798,2.8138919602033296e-11,2.46200913247589e-09
g9502,1303.43663804278,-1.96671167491535,0.295513297004902,-6.6552391883832,2.8283969585238098e-11,2.46200913247589e-09
g17367,920.964999772052,-2.53580653648115,0.38103623238974,-6.65502732004609,2.8324743408140498e-11,2.46200913247589e-09
g27974,1765.87880090524,3.94065105473502,0.592265705568954,6.65351888127555,2.8616708371498497e-11,2.4751338206244903e-09
g4490,322.556403329963,-3.41864678444844,0.514460117489201,-6.64511527372226,3.0297985874564395e-11,2.60770605875295e-09
g8728,813.932528042706,1.45077919794443,0.218403559267618,6.64265363993787,3.0808524137872496e-11,2.6387125210378804e-09
g2806,650.72458600744,-3.07935836662748,0.46552629026137,-6.61478939223513,3.7208109073037496e-11,3.1713591218659804e-09
g24065,102.302828340054,-2.77098364353839,0.419017582152886,-6.61304862030192,3.7648473005419595e-11,3.1933907682568e-09
g15379,101.546275267195,4.06959618183455,0.617572707475004,6.58966326163186,4.408252472871789e-11,3.7211585057059104e-09
g10671,70.3355015338543,2.99065811775424,0.454107871052624,6.58578788960843,4.5247941247613795e-11,3.80126005945265e-09
g3086,160.222253374687,2.25592699637142,0.3431256700354,6.57463778836097,4.877174728733879e-11,4.077782566052831e-09
g2163,521.805773912501,2.88719821273236,0.4399491836893,6.56257204189144,5.288747404213829e-11,4.40093966460599e-09
